"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.542227204E1,-4.420407325E-2,-6.236400479E-1,-3.901133645E-1
1.543229504E1,-5.630050063E-2,-8.306577945E-1,-1.069234718E0
1.544231804E1,4.446310490E-2,-8.236306107E-1,-1.773188027E0
1.545234104E1,3.797538159E-2,-9.047332460E-1,-2.204212313E0
1.546236504E1,-1.466773864E-1,-1.050386218E0,-2.406327023E0
1.547238804E1,-3.865845333E-1,-1.047933896E0,-2.420609432E0
1.548241104E1,-5.549595299E-1,-9.833595854E-1,-2.224354071E0
1.549243404E1,-6.003581893E-1,-1.062125673E0,-2.065268143E0
1.550245704E1,-7.117850697E-1,-1.151260629E0,-2.075719018E0
1.551248104E1,-8.171355236E-1,-1.149194807E0,-2.141834363E0
1.552250404E1,-7.452744126E-1,-1.114243076E0,-2.144594833E0
1.553252704E1,-6.627719539E-1,-1.091041324E0,-2.154071562E0
1.554255004E1,-6.731004757E-1,-1.064448772E0,-2.001166434E0
1.555257404E1,-8.400817519E-1,-1.038823349E0,-1.824219017E0
1.556259704E1,-1.002804793E0,-1.076650742E0,-1.994930525E0
1.557262004E1,-1.173209030E0,-1.188257132E0,-2.308155781E0
1.558264304E1,-1.332598866E0,-1.313535481E0,-2.576342858E0
1.559266704E1,-1.260600053E0,-1.365364031E0,-2.686279868E0
1.560269004E1,-1.009823499E0,-1.339074950E0,-2.504458358E0
1.561271304E1,-8.245544708E-1,-1.292080293E0,-2.139918376E0
1.562273604E1,-5.885807276E-1,-1.238420979E0,-1.778430641E0
1.563276004E1,-2.530724636E-1,-1.190884286E0,-1.555976245E0
1.564278304E1,-7.990658730E-2,-1.089973623E0,-1.406096905E0
1.565280604E1,-9.177236030E-2,-1.111696613E0,-1.160665437E0
1.566282904E1,-1.270436605E-1,-1.285665312E0,-9.720032693E-1
1.567285304E1,-2.180847716E-1,-1.315197845E0,-8.711597031E-1
1.568287604E1,-1.546728873E-1,-1.207551774E0,-7.812768888E-1
1.569289904E1,3.844803762E-2,-1.056888322E0,-7.226119204E-1
1.570292204E1,2.184716380E-1,-9.608238316E-1,-6.414072512E-1
1.571294504E1,2.755690045E-1,-1.009190245E0,-5.536741658E-1
1.572296904E1,2.883430877E-1,-1.041410158E0,-4.996178265E-1
1.573299204E1,2.934278995E-1,-9.962497723E-1,-3.892900765E-1
1.574301504E1,3.503622383E-1,-9.708494675E-1,-2.270415366E-1
1.575303804E1,5.050011387E-1,-9.516185600E-1,-4.105286255E-2
1.576306204E1,6.621460826E-1,-9.892506552E-1,8.166586831E-2
1.577308504E1,8.472443718E-1,-9.949727404E-1,3.654758289E-2
1.578310804E1,1.017671266E0,-9.164212453E-1,-1.273150809E-1
1.579313104E1,1.180895779E0,-8.054375839E-1,-3.631939530E-1
1.580315504E1,1.175361244E0,-7.665916067E-1,-6.883199009E-1
1.581317804E1,9.314289283E-1,-7.486687213E-1,-9.326415677E-1
1.582320104E1,5.520279553E-1,-7.570401800E-1,-9.893841179E-1
1.583322404E1,2.163829395E-1,-8.443437874E-1,-9.346142721E-1
1.584324804E1,-1.450219117E-2,-8.107796001E-1,-9.760755627E-1
1.585327104E1,-9.474879406E-2,-7.185655010E-1,-9.531609093E-1
1.586329404E1,-1.790920293E-1,-7.213657326E-1,-7.403709376E-1
1.587331704E1,-1.782801434E-1,-6.716035885E-1,-3.807543111E-1
1.588334104E1,-4.833893180E-2,-5.537278140E-1,-3.342385411E-2
1.589336404E1,4.473945893E-2,-5.221505105E-1,1.055435582E-1
1.590338704E1,1.769968989E-1,-4.682029295E-1,1.960862307E-1
1.591341004E1,3.431730866E-1,-3.732915097E-1,3.176862431E-1
1.592343304E1,4.877016395E-1,-2.989254516E-1,3.943163431E-1
1.593345704E1,5.108656767E-1,-2.855131084E-1,3.508224142E-1
1.594348004E1,3.742443135E-1,-2.632644528E-1,2.683415902E-1
1.595350304E1,1.294967502E-1,-1.454968518E-1,3.136830930E-1
1.596352604E1,-9.519837186E-2,-1.451436800E-1,3.363292131E-1
1.597355004E1,-1.970486093E-1,-1.589700061E-1,2.500805895E-1
1.598357304E1,-2.697788358E-1,-1.132196367E-1,1.459570277E-1
1.599359604E1,-2.740997089E-1,-8.420107484E-2,1.493757485E-1
1.600361904E1,-2.157778258E-1,-1.730033237E-1,3.040550677E-1
1.601364304E1,-1.314462119E-1,-2.004940081E-1,4.175205798E-1
1.602366604E1,-1.271515781E-1,-7.904324591E-2,3.333893792E-1
1.603368904E1,-2.140317010E-1,2.446475029E-3,1.190868790E-1
1.604371204E1,-2.687541843E-1,6.722485363E-2,-4.527279809E-2
1.605373604E1,-2.411459709E-1,2.031194079E-1,-3.817895606E-2
1.606375904E1,-1.757246909E-1,3.196468145E-1,4.930766925E-2
1.607378204E1,-1.096151206E-1,3.627483952E-1,2.189700401E-1
1.608380504E1,-8.310501426E-2,3.743165267E-1,3.667163157E-1
1.609382904E1,-4.890253030E-2,4.132005107E-1,4.122405441E-1
1.610385204E1,-2.332185352E-1,4.676065135E-1,4.043530887E-1
1.611387504E1,-4.748851641E-1,5.659479100E-1,4.142598800E-1
1.612389804E1,-6.371208767E-1,6.033414388E-1,4.713713895E-1
1.613392204E1,-7.817402807E-1,6.242779791E-1,4.878706241E-1
1.614394504E1,-9.632238212E-1,6.951824856E-1,4.928803723E-1
1.615396804E1,-1.024973927E0,7.265603989E-1,5.402802412E-1
1.616399104E1,-9.362798515E-1,7.485739964E-1,6.286994974E-1
1.617401404E1,-9.263083023E-1,7.515917444E-1,7.365784335E-1
1.618403804E1,-9.763686544E-1,7.029908574E-1,8.369659169E-1
1.619406104E1,-1.069803360E0,7.293933749E-1,7.979987562E-1
1.620408404E1,-1.255699502E0,7.761915654E-1,6.516464567E-1
1.621410704E1,-1.427545077E0,7.605678052E-1,5.660892664E-1
1.622413104E1,-1.540993632E0,6.585830086E-1,6.382292895E-1
1.623415404E1,-1.624903515E0,3.574765456E-1,8.120295887E-1
1.624417704E1,-1.557278712E0,-6.682198048E-3,9.534974165E-1
1.625420004E1,-1.216566134E0,-8.074244678E-2,8.438613921E-1
1.626422404E1,-1.003059147E0,-1.012041932E-1,5.608051376E-1
1.627424704E1,-7.829953855E-1,-3.191421998E-1,3.979193974E-1
1.628427004E1,-5.203370332E-1,-3.808221388E-1,1.707490759E-1
1.629429304E1,-2.019669217E-1,-2.524669844E-1,-1.556733459E-1
1.630431704E1,1.620672397E-1,-2.724744022E-1,-2.842303754E-1
1.631434004E1,2.847898078E-1,-3.632769835E-1,-1.795317400E-1
1.632436304E1,1.233580874E-1,-4.590397578E-1,-4.121263772E-3
1.633438604E1,-1.006534221E-1,-5.201595336E-1,2.273955855E-1
1.634441004E1,-2.359147229E-1,-6.805662006E-1,4.931850122E-1
1.635443304E1,-2.677700248E-1,-7.833409560E-1,6.150604284E-1
1.636445604E1,-2.780702241E-1,-8.462879866E-1,5.860879134E-1
1.637447904E1,-2.417487457E-1,-8.745312077E-1,4.952024478E-1
1.638450204E1,-1.959472132E-1,-7.790596247E-1,4.282950979E-1
1.639452608E1,-1.315121027E-1,-7.168926126E-1,3.643948250E-1
1.640454908E1,-3.620248754E-2,-7.983560210E-1,3.568131790E-1
1.641457208E1,7.926660955E-2,-8.470908093E-1,4.458864462E-1
1.642459508E1,8.176508825E-2,-8.103451520E-1,5.831742458E-1
1.643461908E1,-3.885182440E-3,-7.344558942E-1,6.389673543E-1
1.644464208E1,-1.581929477E-1,-6.119806999E-1,6.535951875E-1
1.645466508E1,-3.244283751E-1,-5.557404256E-1,6.057060528E-1
1.646468808E1,-4.126295667E-1,-5.911026317E-1,5.497059529E-1
1.647471208E1,-5.292844426E-1,-5.685031432E-1,5.463186608E-1
1.648473508E1,-7.178802073E-1,-5.824855900E-1,5.865178299E-1
1.649475808E1,-8.573447791E-1,-6.011814773E-1,5.675561866E-1
1.650478108E1,-9.033828315E-1,-6.219051790E-1,4.627473311E-1
1.651480508E1,-8.969687283E-1,-6.742009217E-1,3.411322622E-1
1.652482808E1,-8.053226861E-1,-6.424780226E-1,3.726851535E-1
1.653485108E1,-6.638510576E-1,-5.759963500E-1,5.691059911E-1
1.654487408E1,-5.335066804E-1,-5.176013768E-1,7.638153487E-1
1.655489808E1,-2.902949979E-1,-4.394480771E-1,7.570026116E-1
1.656492108E1,-1.318320550E-2,-4.849189496E-1,6.088229111E-1
1.657494408E1,1.776256207E-1,-5.960581470E-1,4.254249921E-1
1.658496708E1,2.950788243E-1,-5.574694473E-1,1.633453314E-1
1.659499108E1,4.440969059E-1,-4.624399137E-1,-1.313109219E-1
1.660501408E1,6.783642123E-1,-3.564012426E-1,-4.254314241E-1
1.661503708E1,8.810754114E-1,-2.727696866E-1,-6.640425539E-1
1.662506008E1,1.045774812E0,-2.087812668E-1,-7.891526498E-1
1.663508308E1,1.034513659E0,-1.363558996E-1,-8.748791170E-1
1.664510708E1,8.847903668E-1,1.653943419E-2,-8.919240430E-1
1.665513008E1,7.155740654E-1,9.077685356E-2,-6.779255980E-1
1.666515308E1,5.273308513E-1,1.430053532E-1,-3.969844276E-1
1.667517608E1,3.028295644E-1,2.004238415E-1,-7.993874699E-2
1.668520008E1,3.691815019E-2,2.524892038E-1,1.989059043E-1
1.669522308E1,-2.257741160E-1,3.213255501E-1,4.056824532E-1
1.670524608E1,-5.873320547E-1,3.319628048E-1,5.668384409E-1
1.671526908E1,-9.984801927E-1,2.587480634E-1,7.325999880E-1
1.672529308E1,-1.268242364E0,2.265141177E-1,8.806242988E-1
1.673531608E1,-1.368828799E0,2.787011021E-1,9.678840521E-1
1.674533908E1,-1.441568454E0,3.883217776E-1,9.310508327E-1
1.675536208E1,-1.531442790E0,4.701646703E-1,8.846245252E-1
1.676538608E1,-1.466949755E0,4.596601474E-1,7.787792507E-1
1.677540908E1,-1.358322522E0,3.908489442E-1,5.865295243E-1
1.678543208E1,-1.170028144E0,3.657743293E-1,3.867300193E-1
1.679545508E1,-1.039603076E0,3.337836277E-1,1.833812544E-1
1.680547908E1,-9.158409092E-1,2.509139639E-1,3.402480170E-2
1.681550208E1,-6.712822840E-1,2.135391462E-1,-1.113742554E-1
1.682552508E1,-3.353942798E-1,1.714695990E-1,-2.267506376E-1
1.683554808E1,1.975127321E-2,1.283200711E-1,-1.976886602E-1
1.684557208E1,2.595877236E-1,1.126267290E-1,-2.080094343E-1
1.685559508E1,4.731824183E-1,1.077045429E-1,-3.049474990E-1
1.686561808E1,4.919703993E-1,6.150335312E-2,-4.600133193E-1
1.687564108E1,4.620814794E-1,2.225274861E-2,-6.615516400E-1
1.688566408E1,4.674775458E-1,2.057401299E-2,-8.031321730E-1
1.689568808E1,3.699140849E-1,-4.717533588E-2,-8.619558933E-1
1.690571108E1,2.861481160E-1,-2.043981940E-1,-9.585960424E-1
1.691573408E1,1.547793797E-1,-3.244023550E-1,-1.102453627E0
1.692575708E1,-1.610995620E-2,-3.502037787E-1,-1.276506819E0
1.693578108E1,-2.661567780E-1,-3.799140662E-1,-1.372778301E0
1.694580408E1,-5.236830658E-1,-4.008149385E-1,-1.334882496E0
1.695582708E1,-5.874168758E-1,-4.214006460E-1,-1.163483941E0
1.696585008E1,-6.050751748E-1,-4.554413813E-1,-9.325620456E-1
1.697587408E1,-6.695849103E-1,-4.492328078E-1,-7.724970022E-1
1.698589708E1,-8.612799552E-1,-4.127514446E-1,-7.097841525E-1
1.699592008E1,-1.176509783E0,-4.264532250E-1,-7.986162221E-1
1.700594308E1,-1.440559517E0,-4.465015733E-1,-1.019798702E0
1.701596708E1,-1.562637685E0,-4.292674899E-1,-1.221621344E0
1.702599008E1,-1.497559344E0,-4.039326739E-1,-1.394131163E0
1.703601308E1,-1.302627208E0,-3.005006915E-1,-1.480361660E0
1.704603608E1,-1.082959887E0,-1.739353698E-1,-1.404193782E0
1.705606008E1,-8.514387989E-1,2.016003013E-2,-1.092892553E0
1.706608308E1,-7.071099284E-1,1.276622593E-1,-6.848527944E-1
1.707610608E1,-5.475762507E-1,2.028258777E-1,-3.664707327E-1
1.708612908E1,-4.419676423E-1,3.866237462E-1,-2.044362009E-1
1.709615308E1,-4.005957045E-1,5.858231807E-1,-4.083125308E-2
1.710617608E1,-3.840974932E-1,6.708586532E-1,1.859647004E-1
1.711619908E1,-3.603735486E-1,7.510877144E-1,2.997095633E-1
1.712622208E1,-3.887778969E-1,7.906172311E-1,1.964417414E-1
1.713624608E1,-5.082987490E-1,8.180365795E-1,1.332814336E-2
1.714626908E1,-7.000216413E-1,7.874538875E-1,-1.790803349E-1
1.715629208E1,-7.761538509E-1,7.457106149E-1,-3.150513415E-1
1.716631508E1,-7.686366704E-1,7.228848392E-1,-3.516557886E-1
1.717633908E1,-7.104273462E-1,7.165803713E-1,-3.118514527E-1
1.718636208E1,-7.624073392E-1,6.358975661E-1,-1.659217608E-1
1.719638508E1,-7.284057802E-1,4.935681510E-1,-1.048405766E-1
1.720640808E1,-6.660718301E-1,4.037619352E-1,-1.451056731E-1
1.721643208E1,-5.007672795E-1,3.939935768E-1,-2.440027012E-1
1.722645508E1,-2.618888953E-1,3.358020866E-1,-4.151955807E-1
1.723647808E1,-7.945931185E-2,2.783835983E-1,-5.935720570E-1
1.724650108E1,1.876721605E-1,2.428839827E-1,-7.810337909E-1
1.725652408E1,6.503805345E-1,1.720379484E-1,-1.052184383E0
1.726654808E1,9.599511346E-1,6.803995550E-2,-1.237228732E0
1.727657108E1,1.060545390E0,-6.919536531E-2,-1.261774320E0
1.728659408E1,9.059307557E-1,-2.999469602E-1,-1.116072231E0
1.729661708E1,7.266869912E-1,-3.879241669E-1,-9.302885020E-1
1.730664108E1,5.812233954E-1,-2.486306262E-1,-7.707853760E-1
1.731666408E1,4.917405672E-1,-1.295117337E-1,-5.851801331E-1
1.732668708E1,3.013207635E-1,-1.286083388E-1,-4.340826720E-1
1.733671008E1,1.368128595E-1,-1.123823154E-1,-3.670425904E-1
1.734673408E1,1.114719039E-1,-7.150267661E-2,-3.747720248E-1
1.735675708E1,2.496579820E-1,-1.318488657E-1,-5.142135000E-1
1.736678008E1,4.884746414E-1,-1.957144940E-1,-7.456848872E-1
1.737680308E1,7.869670337E-1,-5.703841925E-2,-9.597071595E-1
1.738682708E1,9.462166098E-1,1.266460133E-1,-9.563296616E-1
1.739684942E1,1.045683522E0,9.530903041E-2,-8.001261194E-1
1.740687242E1,1.256965716E0,-3.461551666E-3,-6.930891824E-1
1.741689542E1,1.500110192E0,2.396773696E-2,-5.814984338E-1
1.742691942E1,1.510724351E0,6.304000139E-2,-3.588190663E-1
1.743694242E1,1.243528376E0,2.939980030E-3,-8.233785957E-2
1.744696542E1,8.968558770E-1,-7.039521396E-2,1.949707282E-1
1.745698842E1,6.147943070E-1,-4.871666193E-2,4.923073451E-1
1.746701242E1,4.257347484E-1,-3.268710494E-2,8.040906778E-1
1.747703542E1,3.365714340E-1,-5.557836950E-2,9.944415209E-1
1.748705842E1,1.649464452E-1,-1.883353078E-1,1.016904477E0
1.749708142E1,-2.864814073E-2,-2.636474454E-1,8.605955386E-1
1.750710542E1,-1.614712257E-1,-2.814317518E-1,6.010445063E-1
1.751712842E1,-1.913527635E-1,-2.558343959E-1,2.841331655E-1
1.752715142E1,-1.950693268E-1,-2.473307902E-1,4.756929204E-2
1.753717442E1,-1.581557813E-1,-3.136282754E-1,-1.241089064E-1
1.754719842E1,-2.566408000E-1,-3.390548927E-1,-4.285531063E-1
1.755722142E1,-1.568989223E-1,-1.818226790E-1,-6.711024821E-1
1.756724442E1,3.684739888E-2,-1.437169594E-1,-6.489146376E-1
1.757726742E1,7.336589187E-2,-1.880359304E-1,-3.555960810E-1
1.758729042E1,1.091551640E-1,-1.019181383E-1,-2.723530725E-2
1.759731442E1,1.467525414E-1,-4.977734685E-3,3.099503767E-1
1.760733742E1,2.035961752E-1,5.041176975E-2,6.810437720E-1
1.761736042E1,3.315950149E-1,1.072753572E-1,1.088611806E0
1.762738342E1,3.021618124E-1,3.183750451E-2,1.397861540E0
1.763740742E1,4.903241158E-2,-1.066999912E-2,1.386269581E0
1.764743042E1,-1.168987779E-1,-1.872629285E-2,1.226386532E0
1.765745342E1,-1.789558623E-1,-7.983086586E-2,1.109017127E0
1.766747642E1,-1.807219407E-1,-1.721151316E-1,1.048380039E0
1.767750042E1,-1.907255034E-1,-2.589913076E-1,9.875301120E-1
1.768752342E1,-3.287737334E-1,-2.722136164E-1,8.719607717E-1
1.769754642E1,-4.591891542E-1,-2.762359160E-1,7.954482007E-1
1.770756942E1,-3.751121134E-1,-2.009296256E-1,8.374521129E-1
1.771759342E1,-3.749334079E-1,-2.491440117E-1,9.174994719E-1
1.772761642E1,-3.668210540E-1,-3.070466495E-1,8.181726734E-1
1.773763942E1,-3.614319677E-1,-3.375755471E-1,6.490758745E-1
1.774766242E1,-3.390868331E-1,-3.425801790E-1,4.577647725E-1
1.775768642E1,-2.208230227E-1,-3.299057543E-1,3.034576285E-1
1.776770942E1,-7.875819415E-2,-3.750123453E-1,2.703752518E-1
1.777773242E1,-4.358543783E-2,-4.901627326E-1,2.353597856E-1
1.778775542E1,-1.822664827E-2,-5.849881983E-1,4.523113668E-2
1.779777942E1,4.422972791E-2,-5.459340602E-1,-2.107981177E-1
1.780780242E1,7.506443493E-2,-5.110905021E-1,-4.049777175E-1
1.781782542E1,1.381105028E-1,-4.842587990E-1,-4.229789557E-1
1.782784842E1,2.107523632E-1,-4.890693033E-1,-3.591979659E-1
1.783787242E1,3.054243395E-1,-5.512860167E-1,-3.617286408E-1
1.784789542E1,2.885895478E-1,-5.365738374E-1,-4.843174173E-1
1.785791842E1,2.352147015E-1,-4.765837437E-1,-6.601472850E-1
1.786794142E1,2.725284889E-1,-4.322472310E-1,-7.857745671E-1
1.787796542E1,3.782305797E-1,-3.879978418E-1,-8.650483395E-1
1.788798842E1,4.063408497E-1,-3.628331798E-1,-8.990047288E-1
1.789801142E1,4.243454500E-1,-2.480342102E-1,-8.468731467E-1
1.790803442E1,5.086364257E-1,-5.462001085E-2,-6.762071013E-1
1.791805842E1,7.488201642E-1,8.316377878E-2,-3.772997761E-1
1.792808142E1,9.451380908E-1,2.361819041E-1,8.230072975E-2
1.793810442E1,9.474573889E-1,2.576762688E-1,5.466222775E-1
1.794812742E1,7.307316564E-1,1.780313444E-1,7.630240743E-1
1.795815042E1,5.307087877E-1,3.000621504E-1,6.986159706E-1
1.796817442E1,4.011259373E-1,4.488410443E-1,5.144729702E-1
1.797819742E1,3.710967574E-1,4.345697451E-1,3.758718860E-1
1.798822042E1,3.798876075E-1,3.918686986E-1,2.763123684E-1
1.799824342E1,3.908538412E-1,3.977094823E-1,1.037259512E-1
1.800826742E1,3.849013026E-1,4.166714180E-1,-1.045811065E-1
1.801829042E1,3.038837443E-1,4.181858468E-1,-2.675827678E-1
1.802831342E1,2.461607623E-1,3.677442563E-1,-3.669671613E-1
1.803833642E1,1.204575395E-1,3.298034281E-1,-3.955210157E-1
1.804836042E1,-3.944275863E-2,3.089043099E-1,-4.694157882E-1
1.805838342E1,-1.408203949E-1,3.230077940E-1,-4.955623439E-1
1.806840642E1,-2.411828084E-1,3.035962075E-1,-4.623313017E-1
1.807842942E1,-2.732036231E-1,2.924426436E-1,-4.635720809E-1
1.808845342E1,-2.111977018E-1,3.491916257E-1,-4.239425768E-1
1.809847642E1,-2.186885697E-1,3.165524679E-1,-2.998395176E-1
1.810849942E1,-2.484669773E-1,2.498374915E-1,-2.332748146E-1
1.811852242E1,-2.635400029E-1,2.026317501E-1,-2.087037912E-1
1.812854642E1,-2.251353443E-1,1.615322560E-1,-2.447527528E-1
1.813856942E1,-2.134599895E-1,9.841741025E-2,-3.160526772E-1
1.814859242E1,-2.542813754E-1,7.904324591E-2,-4.237301767E-1
1.815861542E1,-2.154079894E-1,1.364623189E-1,-4.762932833E-1
1.816863942E1,-1.302362037E-1,1.497448540E-1,-4.040396780E-1
1.817866242E1,-4.632975541E-2,1.615094519E-1,-1.771617173E-1
1.818868542E1,-2.315314673E-2,1.466423213E-1,5.424944356E-2
1.819870842E1,-8.817133427E-2,1.924049699E-1,1.834435272E-1
1.820873242E1,-1.324462319E-1,2.499678844E-1,2.350310259E-1
1.821875542E1,-1.453006777E-1,2.251786137E-1,2.860645008E-1
1.822877842E1,-1.215820321E-1,2.005115497E-1,2.646344554E-1
1.823880142E1,-7.063750796E-2,2.031726176E-1,1.892283238E-1
1.824882542E1,-4.260281324E-2,1.998367810E-1,1.241053981E-1
1.825884842E1,-5.215131640E-3,1.792651069E-1,9.132707655E-2
1.826887142E1,4.325010002E-2,1.943579400E-1,1.491098464E-1
1.827889442E1,1.328721285E-2,2.310498029E-1,1.946853840E-1
1.828891842E1,1.478673130E-2,2.803412461E-1,1.815642321E-1
1.829894142E1,1.198671900E-2,2.947616494E-1,1.598475270E-1
1.830896442E1,-2.747723579E-2,2.759622663E-1,1.975762475E-1
1.831898742E1,-2.408877432E-2,3.058468008E-1,1.961138588E-1
1.832901142E1,-3.443637259E-2,3.048241228E-1,1.382736401E-1
1.833903442E1,-3.129429817E-2,2.432909489E-1,3.515930772E-2
1.834905742E1,5.530515835E-3,2.206669021E-1,-5.638601616E-2
1.835908042E1,-6.923454165E-2,1.930060637E-1,-1.590501130E-1
1.836910442E1,-1.209780879E-1,1.772408009E-1,-2.887239607E-1
1.837912742E1,-1.155185426E-1,1.852924168E-1,-3.626292582E-1
1.838915042E1,-8.990167156E-2,1.608493012E-1,-4.041048744E-1
1.839917354E1,-7.898915917E-2,1.477334118E-1,-4.231600732E-1
1.840919654E1,-7.812165163E-2,1.254794937E-1,-4.261776750E-1
1.841922054E1,-4.185641617E-2,1.085705155E-1,-4.573376334E-1
1.842924354E1,-9.702431113E-2,8.494951844E-2,-5.337472934E-1
1.843926654E1,-1.392836004E-1,7.279432654E-2,-6.478709096E-1
1.844929054E1,-9.094671518E-2,5.229398847E-2,-6.883084989E-1
1.845931354E1,-1.322757125E-2,1.481275141E-2,-5.667624271E-1
1.846933654E1,1.196010686E-1,-1.554774642E-3,-3.921001022E-1
1.847935954E1,1.967721822E-1,-4.851083994E-2,-2.656531866E-1
1.848938354E1,1.958382357E-1,-9.357883930E-2,-2.516897433E-1
1.849940654E1,1.909302291E-1,-1.393257004E-1,-2.905389364E-1
1.850942954E1,2.070425241E-1,-1.449273330E-1,-2.988548465E-1
1.851945254E1,1.906505129E-1,-1.498430872E-1,-3.230311829E-1
1.852947554E1,1.925792900E-1,-1.481719530E-1,-4.258003834E-1
1.853949954E1,1.721526269E-1,-1.476679230E-1,-5.072423033E-1
1.854952254E1,1.231505477E-1,-1.624110925E-1,-5.314756501E-1
1.855954554E1,1.272670607E-1,-1.475135565E-1,-4.778214531E-1
1.856956854E1,1.400974598E-1,-1.329598367E-1,-3.538783152E-1
1.857959254E1,1.081242999E-1,-1.228330439E-1,-2.155103888E-1
1.858961554E1,8.987309329E-2,-1.093172050E-1,-8.764640048E-2
1.859963854E1,1.087580650E-1,-1.012614959E-1,4.000518769E-2
1.860966154E1,1.250872187E-1,-9.692987859E-2,5.088144735E-2
1.861968554E1,1.542272564E-1,-5.205015957E-2,-3.408122733E-2
1.862970854E1,6.219390929E-2,-3.706959307E-2,-1.319751656E-1
1.863973154E1,-1.959401965E-2,-4.609944820E-2,-1.983679605E-1
1.864975454E1,-8.169510439E-3,-2.438055038E-2,-1.568271478E-1
1.865977854E1,2.588438116E-2,-1.122080684E-3,-6.122692600E-2
1.866980154E1,4.837321110E-2,4.962298036E-2,9.287147239E-2
1.867982454E1,-1.000115074E-2,7.796677351E-2,2.166678451E-1
1.868984754E1,-8.040381990E-2,9.267602921E-2,2.243870468E-1
1.869987154E1,-1.866660009E-1,1.103632718E-1,1.816798608E-1
1.870989454E1,-2.635978903E-1,1.361190873E-1,1.434015021E-1
1.871991754E1,-2.234077844E-1,1.344678336E-1,1.711655438E-1
1.872994054E1,-1.420229479E-1,1.508768749E-1,2.157916398E-1
1.873996454E1,-1.120808914E-1,1.912992615E-1,1.914811099E-1
1.874998754E1,-1.780404076E-1,1.888633114E-1,1.463634092E-1
1.876001054E1,-2.529086684E-1,1.659936816E-1,9.675051525E-2
1.877003354E1,-2.696138712E-1,1.337503803E-1,-1.089906380E-2
1.878005754E1,-3.062413417E-1,1.599956077E-1,-1.343880191E-1
1.879008054E1,-3.304576584E-1,1.827529711E-1,-2.319811182E-1
1.880010354E1,-3.056596168E-1,1.235487431E-1,-2.864993875E-1
1.881012654E1,-1.988909939E-1,9.935939670E-2,-2.434529167E-1
1.882015054E1,-9.831976175E-2,1.163151526E-1,-1.936077422E-1
1.883017354E1,-1.053742082E-1,1.140856093E-1,-1.746851291E-1
1.884019654E1,-1.880832928E-1,1.074425876E-1,-1.978896582E-1
1.885021954E1,-2.514346585E-1,1.183359504E-1,-2.609857929E-1
1.886024354E1,-2.384558862E-1,1.277201468E-1,-2.973098660E-1
1.887026654E1,-2.133926734E-1,1.383036071E-1,-2.744548541E-1
1.888028954E1,-2.100216805E-1,1.485531914E-1,-2.262812524E-1
1.889031254E1,-2.080078994E-1,1.393385643E-1,-2.237669496E-1
1.890033654E1,-1.939880305E-1,1.067724967E-1,-2.223776512E-1
1.891035954E1,-2.131217281E-1,7.168277085E-2,-2.178293945E-1
1.892038254E1,-2.082719743E-1,5.934982359E-2,-2.190635955E-1
1.893040554E1,-1.524521148E-1,5.043574333E-2,-1.821132857E-1
1.894042954E1,-1.477599435E-1,7.603953123E-2,-1.547382300E-1
1.895045254E1,-1.926069912E-1,1.088359791E-1,-1.234019780E-1
1.896047554E1,-2.552373952E-1,9.192173839E-2,-6.312770963E-2
1.897049854E1,-2.953557265E-1,6.815397620E-2,1.033319950E-2
1.898052254E1,-3.067200825E-1,5.122628689E-2,6.997362971E-2
1.899054554E1,-2.827199665E-1,2.664342284E-2,1.479332404E-1
1.900056854E1,-1.796318004E-1,8.186101913E-5,2.555839889E-1
1.901059154E1,-1.106875730E-1,-2.306024909E-2,2.751709919E-1
1.902061554E1,-4.812441207E-2,9.684158564E-3,2.248697345E-1
