"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.383011129E1,-1.301693115E0,1.043225601E1,4.575984192E-1
6.384013529E1,-1.346150665E0,1.023287064E1,3.999682617E-1
6.385015829E1,-1.260678406E0,1.007494904E1,2.490820312E-1
6.386018229E1,-1.126108246E0,9.880952454E0,8.068222046E-2
6.387020529E1,-1.084794159E0,9.597741394E0,-2.948867798E-2
6.388022929E1,-1.020128632E0,9.229207764E0,-1.586700439E-1
6.389025229E1,-1.191073151E0,8.755442963E0,-5.399272156E-1
6.390027629E1,-1.276994476E0,8.367749176E0,-1.076112213E0
6.391030029E1,-1.157542877E0,8.321195984E0,-1.654210052E0
6.392032329E1,-1.047222290E0,8.421038361E0,-1.815275116E0
6.393034729E1,-1.102756805E0,8.415350189E0,-1.830243988E0
6.394037029E1,-1.362167358E0,8.212372284E0,-1.920655975E0
6.395039429E1,-1.701212311E0,7.970026245E0,-1.986069946E0
6.396041729E1,-2.056872711E0,7.854616241E0,-1.923050995E0
6.397044129E1,-2.274370422E0,7.786358185E0,-2.000290375E0
6.398046429E1,-2.482437744E0,7.654183044E0,-2.267484741E0
6.399048829E1,-2.457739105E0,7.418722687E0,-2.591560822E0
6.400051129E1,-2.321971436E0,7.057823181E0,-2.808459778E0
6.401053529E1,-1.903741150E0,6.984924774E0,-2.615810394E0
6.402055929E1,-1.683099976E0,7.151378632E0,-2.222727814E0
6.403058229E1,-1.992656250E0,6.999145203E0,-2.090852051E0
6.404060629E1,-2.250569916E0,6.736142120E0,-2.081122284E0
6.405062929E1,-2.195185089E0,6.539002075E0,-2.000290375E0
6.406065329E1,-2.025737457E0,6.334527283E0,-1.945204926E0
6.407067629E1,-1.968706055E0,6.117179260E0,-2.186652832E0
6.408070029E1,-1.972747650E0,5.969885559E0,-2.622696075E0
6.409072329E1,-2.396666107E0,5.676645355E0,-2.998414764E0
6.410074729E1,-2.728376312E0,5.514233093E0,-3.245700531E0
6.411077029E1,-2.749482422E0,5.595514069E0,-3.626209259E0
6.412079429E1,-2.458786926E0,5.801635437E0,-4.069287872E0
6.413081729E1,-2.209854584E0,6.151907043E0,-4.365372162E0
6.414084129E1,-2.164947968E0,6.580166473E0,-4.352798309E0
6.415086529E1,-2.628683624E0,6.668931885E0,-4.190086670E0
6.416088829E1,-3.215912476E0,6.348897400E0,-3.952680359E0
6.417091229E1,-3.481160889E0,5.981710968E0,-3.777245178E0
6.418093529E1,-3.384012909E0,5.846392365E0,-3.944597168E0
6.419095929E1,-3.063229980E0,5.617518311E0,-3.853287048E0
6.420098229E1,-2.674488373E0,5.131479034E0,-3.860621796E0
6.421100629E1,-2.222428436E0,4.698279877E0,-4.505331116E0
6.422102929E1,-1.705403595E0,4.327500916E0,-4.976850586E0
6.423105329E1,-1.195713501E0,4.134103088E0,-5.480253754E0
6.424107629E1,-5.804928589E-1,4.035009155E0,-5.979315948E0
6.425110029E1,-1.960922241E-1,4.099674683E0,-6.327491913E0
6.426112429E1,-9.879455566E-2,4.027674408E0,-6.407725067E0
6.427114729E1,-5.893244934E-1,3.527414703E0,-6.205645294E0
6.428117129E1,-1.075812836E0,3.035088501E0,-6.178252258E0
6.429119429E1,-9.837542725E-1,2.636916504E0,-6.184389496E0
6.430121829E1,-5.554948425E-1,2.465971985E0,-6.406228180E0
6.431124129E1,-2.134561157E-1,2.618953857E0,-6.991511078E0
6.432126529E1,1.097218323E-1,2.888992310E0,-7.340136108E0
6.433128829E1,1.688488770E-1,3.138822784E0,-7.404053192E0
6.434131229E1,1.035845947E-1,3.259471893E0,-7.206015015E0
6.435133529E1,-6.915618896E-2,3.242557068E0,-7.032076721E0
6.436135929E1,-5.372328186E-1,2.923720093E0,-6.931036835E0
6.437138329E1,-9.538165283E-1,2.586471405E0,-6.998696136E0
6.438140629E1,-1.147962799E0,2.360142059E0,-7.407046967E0
6.439143029E1,-1.236129456E0,2.317929840E0,-8.005801849E0
6.440145329E1,-1.303190002E0,2.293530579E0,-8.394842834E0
6.441147729E1,-1.411115570E0,2.191891937E0,-8.495134277E0
6.442150029E1,-1.177900543E0,2.227517853E0,-8.453520813E0
6.443152429E1,-8.539741516E-1,2.364632721E0,-8.464448090E0
6.444154779E1,-8.014334106E-1,2.362986145E0,-8.678952026E0
6.445157179E1,-7.885601807E-1,2.213447113E0,-8.941506042E0
6.446159479E1,-5.240602112E-1,2.081271973E0,-9.035510559E0
6.447161879E1,-3.209326172E-1,1.957030334E0,-9.253457336E0
6.448164279E1,-6.809339905E-1,2.142494659E0,-9.648485870E0
6.449166579E1,-1.163081360E0,2.426603851E0,-9.592651978E0
6.450168979E1,-1.664987640E0,2.683619385E0,-9.492510223E0
6.451171279E1,-2.104473724E0,3.044219513E0,-9.422306213E0
6.452173679E1,-2.221081238E0,3.577111359E0,-9.252110138E0
6.453175979E1,-2.165696411E0,4.029770050E0,-8.948691101E0
6.454178379E1,-2.228415985E0,4.254452820E0,-8.678053894E0
6.455180679E1,-2.215991821E0,4.315376129E0,-8.436156921E0
6.456183079E1,-2.005828857E0,4.241729279E0,-8.329578552E0
6.457185379E1,-1.784439240E0,4.029171295E0,-8.414302368E0
6.458187779E1,-1.633553009E0,3.653751984E0,-8.473130035E0
6.459190179E1,-1.284478912E0,3.336860962E0,-8.657247162E0
6.460192479E1,-1.080902252E0,3.074756012E0,-9.022787018E0
6.461194879E1,-1.166374512E0,2.916535034E0,-9.447004852E0
6.462197179E1,-1.203796692E0,2.840193787E0,-9.730964355E0
6.463199579E1,-1.138083344E0,2.860252075E0,-9.892478485E0
6.464201879E1,-1.022972717E0,2.946622467E0,-9.900411987E0
6.465204279E1,-1.029109955E0,3.131188660E0,-9.607471161E0
6.466206579E1,-1.197809143E0,3.206182709E0,-9.353599091E0
6.467208979E1,-1.730700989E0,3.116219788E0,-9.269174652E0
6.468211279E1,-2.506537628E0,3.219804382E0,-9.061406708E0
6.469213679E1,-2.921175385E0,3.468137970E0,-8.879085846E0
6.470216079E1,-3.010689240E0,3.715423737E0,-8.939859467E0
6.471218379E1,-2.966680756E0,3.940854950E0,-8.934470673E0
6.472220779E1,-2.915636902E0,4.151616669E0,-9.182654572E0
6.473223079E1,-2.760858765E0,4.271367645E0,-9.240733795E0
6.474225479E1,-2.398462372E0,4.330943756E0,-8.978628845E0
6.475227779E1,-2.058968353E0,4.322261810E0,-8.907975769E0
6.476230179E1,-1.713486786E0,4.282145233E0,-8.995094604E0
6.477232479E1,-1.157393188E0,4.343517609E0,-9.081764374E0
6.478234879E1,-8.295748901E-1,4.275409241E0,-9.252409515E0
6.479237179E1,-9.906399536E-1,3.993994446E0,-9.498946838E0
6.480239579E1,-1.468446350E0,3.712879028E0,-9.843679962E0
6.481241979E1,-1.908980255E0,3.754941559E0,-1.034813095E1
6.482244279E1,-2.139201508E0,3.833228760E0,-1.030696655E1
6.483246679E1,-2.172133026E0,3.955973511E0,-1.012524445E1
6.484248979E1,-2.132166138E0,4.198768616E0,-1.005459137E1
6.485251379E1,-2.003433838E0,4.442312164E0,-9.696985016E0
6.486253679E1,-1.872755585E0,4.705614624E0,-9.403445435E0
6.487256079E1,-1.734443207E0,4.979245605E0,-9.376351776E0
6.488258379E1,-1.448837128E0,5.191803589E0,-9.294172668E0
6.489260779E1,-1.237027588E0,5.339696045E0,-9.203610992E0
6.490263179E1,-1.423689423E0,5.465883636E0,-9.384884033E0
6.491265479E1,-1.741029510E0,5.500761108E0,-9.348509674E0
6.492267879E1,-2.216141510E0,5.425168304E0,-9.263636169E0
6.493270179E1,-2.685265961E0,5.321284332E0,-9.170679474E0
6.494272579E1,-2.865491180E0,5.279072113E0,-8.911568298E0
6.495274879E1,-2.798879700E0,5.193749542E0,-8.860674133E0
6.496277279E1,-2.821033630E0,5.067412262E0,-8.765621796E0
6.497279579E1,-2.786455536E0,5.063819733E0,-8.752598877E0
6.498281979E1,-2.553689575E0,5.173391876E0,-8.691974945E0
6.499284279E1,-2.126178589E0,5.152435455E0,-8.438551941E0
6.500286679E1,-1.920057220E0,4.946164398E0,-8.400680695E0
6.501289079E1,-1.965562592E0,4.531376953E0,-8.605604553E0
6.502291379E1,-2.146536255E0,4.267326050E0,-8.795858917E0
6.503293779E1,-2.458188171E0,4.367916870E0,-9.004674683E0
6.504296079E1,-2.805765381E0,4.473597107E0,-8.870703278E0
6.505298479E1,-3.180286560E0,4.446653137E0,-8.384214935E0
6.506300779E1,-3.459306335E0,4.389771423E0,-7.981851654E0
6.507303179E1,-3.585493927E0,4.322710876E0,-7.614515533E0
6.508305479E1,-3.392994232E0,4.435725861E0,-7.317682800E0
6.509307879E1,-3.060984650E0,4.653522949E0,-7.038064270E0
6.510310279E1,-2.919977875E0,4.702022095E0,-6.828350372E0
6.511312579E1,-2.905158691E0,4.603227539E0,-6.876849518E0
6.512314979E1,-3.186573486E0,4.387675781E0,-7.159012756E0
6.513317279E1,-3.574267273E0,4.176914062E0,-7.372019806E0
6.514319679E1,-3.832180939E0,4.064348145E0,-7.547754364E0
6.515321979E1,-3.822451172E0,4.108656006E0,-7.840695190E0
6.516324379E1,-3.533851318E0,4.252357178E0,-8.213869171E0
6.517326679E1,-3.049608307E0,4.438420258E0,-8.173752594E0
6.518329079E1,-2.947221222E0,4.551584930E0,-7.785909119E0
6.519331379E1,-3.250490570E0,4.474195862E0,-7.422614594E0
6.520333779E1,-3.452869720E0,4.349355469E0,-7.027436371E0
6.521336179E1,-3.406915283E0,4.250111847E0,-6.724466400E0
6.522338479E1,-3.489992523E0,4.061054993E0,-6.639443207E0
6.523340879E1,-3.600313110E0,3.989503784E0,-6.673572235E0
6.524343179E1,-3.624412994E0,4.067940674E0,-6.875652008E0
6.525345579E1,-3.734883270E0,4.171974335E0,-7.084916840E0
6.526347879E1,-3.919000397E0,4.313729553E0,-7.108417969E0
6.527350279E1,-4.082161102E0,4.547543335E0,-6.928641815E0
6.528352579E1,-4.108955383E0,4.814887390E0,-6.699618073E0
6.529354979E1,-4.025878143E0,5.008434906E0,-6.443350983E0
6.530357379E1,-3.884122925E0,5.116959229E0,-6.172264709E0
6.531359679E1,-3.869752808E0,5.193450165E0,-6.126310272E0
6.532362079E1,-3.898043976E0,5.252277832E0,-6.279142456E0
6.533364379E1,-3.899989929E0,5.215005341E0,-6.442153473E0
6.534366779E1,-3.989204407E0,5.093458099E0,-6.577023010E0
6.535369079E1,-4.108356628E0,4.977898407E0,-6.790479126E0
6.536371479E1,-4.260739746E0,5.024301910E0,-7.089257813E0
6.537373779E1,-4.234993286E0,5.153333588E0,-7.175328827E0
6.538376179E1,-4.172722778E0,5.204377441E0,-7.054380341E0
6.539378479E1,-4.208049316E0,5.342989197E0,-7.001390533E0
6.540380879E1,-4.038451996E0,5.654042358E0,-6.986870728E0
6.541383279E1,-3.764371948E0,5.945785675E0,-6.834188232E0
6.542385579E1,-3.517684937E0,6.084397430E0,-6.666387177E0
6.543387979E1,-3.353775787E0,6.247857513E0,-6.576124878E0
6.544390242E1,-3.219505005E0,6.395749969E0,-6.346502380E0
6.545392642E1,-3.421285400E0,6.515351257E0,-6.179599457E0
6.546394942E1,-3.766766968E0,6.684499512E0,-6.289021912E0
6.547397342E1,-3.973187714E0,6.868916016E0,-6.308331757E0
6.548399642E1,-4.224365387E0,7.061864777E0,-6.211632843E0
6.549402042E1,-4.208199005E0,7.217241669E0,-6.060297546E0
6.550404442E1,-4.097429352E0,7.260202332E0,-5.894292755E0
6.551406742E1,-4.118385773E0,7.242389374E0,-5.787115631E0
6.552409142E1,-4.148473206E0,7.338639221E0,-5.789360962E0
6.553411442E1,-3.853885803E0,7.497009888E0,-5.748495941E0
6.554413842E1,-3.491190033E0,7.555987244E0,-5.755681000E0
6.555416142E1,-3.471730499E0,7.493117981E0,-5.940995636E0
6.556418542E1,-3.425027618E0,7.454498291E0,-6.102958832E0
6.557420842E1,-3.508703613E0,7.560178528E0,-6.154152374E0
6.558423242E1,-3.464395752E0,7.647147675E0,-6.267915802E0
6.559425642E1,-3.515439606E0,7.602690125E0,-6.277944946E0
6.560427942E1,-3.567381592E0,7.499255219E0,-6.191574554E0
6.561430342E1,-3.461551666E0,7.448959808E0,-6.128555603E0
6.562432642E1,-3.413800964E0,7.423512726E0,-6.089935913E0
6.563435042E1,-3.378923492E0,7.242988129E0,-5.988147583E0
6.564437342E1,-3.532953186E0,7.038513336E0,-5.962850189E0
6.565439742E1,-3.667972412E0,6.995702362E0,-5.918841705E0
6.566442042E1,-3.713178406E0,6.969506836E0,-5.915997620E0
6.567444442E1,-3.655099182E0,6.903494110E0,-5.998176727E0
6.568446842E1,-3.578458557E0,6.889423370E0,-6.144572296E0
6.569449142E1,-3.535797272E0,6.967411194E0,-6.164331207E0
6.570451542E1,-3.521427155E0,7.028334503E0,-6.048472137E0
6.571453842E1,-3.683540039E0,6.997049561E0,-5.913452911E0
6.572456242E1,-3.932472382E0,6.926695862E0,-5.790857849E0
6.573458542E1,-4.095184021E0,6.854994965E0,-5.756130066E0
6.574460942E1,-4.250860291E0,6.728058929E0,-5.861211548E0
6.575463242E1,-4.375401306E0,6.554270325E0,-5.966891785E0
6.576465642E1,-4.265080719E0,6.415209503E0,-6.177952881E0
6.577467942E1,-3.995790710E0,6.254593506E0,-6.374793549E0
6.578470342E1,-3.783083038E0,6.088738403E0,-6.529272308E0
6.579472742E1,-3.653153229E0,5.836213531E0,-6.370602264E0
6.580475042E1,-3.858526154E0,5.567971344E0,-6.243666229E0
6.581477442E1,-4.072281647E0,5.380860443E0,-6.235433350E0
6.582479742E1,-4.085753632E0,5.255271606E0,-6.081852722E0
6.583482142E1,-3.962859192E0,5.291645966E0,-6.014642487E0
6.584484442E1,-3.869752808E0,5.475613403E0,-6.083050232E0
6.585486842E1,-3.874991913E0,5.561085663E0,-6.208788757E0
6.586489242E1,-3.802392883E0,5.517675934E0,-6.222260742E0
6.587491542E1,-3.804787903E0,5.481900330E0,-6.281238098E0
6.588493942E1,-3.908522186E0,5.439089355E0,-6.311026154E0
6.589496242E1,-3.920646973E0,5.290747833E0,-6.321953430E0
6.590498642E1,-4.008514252E0,5.159770203E0,-6.390361176E0
6.591500942E1,-4.039200439E0,5.089266815E0,-6.435716858E0
6.592503342E1,-3.934717712E0,4.968018951E0,-6.502328339E0
6.593505642E1,-3.826492767E0,4.939428406E0,-6.511609039E0
6.594508042E1,-3.726051636E0,5.101391602E0,-6.581064606E0
6.595510442E1,-3.523971863E0,5.303321686E0,-6.665189667E0
6.596512742E1,-3.321293335E0,5.563330994E0,-6.691085815E0
6.597515142E1,-3.209924927E0,5.829028473E0,-6.760691071E0
6.598517442E1,-3.275189209E0,6.101162567E0,-6.917714539E0
6.599519842E1,-3.251089325E0,6.414011993E0,-7.037914581E0
6.600522142E1,-3.200943604E0,6.662794647E0,-7.083419952E0
6.601524542E1,-3.245999908E0,6.823560333E0,-7.056925049E0
6.602526842E1,-3.293002167E0,6.929839325E0,-7.025640106E0
6.603529242E1,-3.347788239E0,6.979386292E0,-6.916367340E0
6.604531642E1,-3.423231354E0,6.978188782E0,-6.747368774E0
6.605533942E1,-3.510200500E0,6.912176056E0,-6.536457367E0
6.606536342E1,-3.461851044E0,6.781797180E0,-6.357729034E0
6.607538642E1,-3.356320496E0,6.572831726E0,-6.182293854E0
6.608541042E1,-3.300935669E0,6.346801758E0,-6.100713501E0
6.609543342E1,-3.162323914E0,6.161187744E0,-6.033952332E0
6.610545742E1,-3.056344299E0,6.010151825E0,-5.954766998E0
6.611548042E1,-2.986589355E0,5.919290771E0,-6.027066650E0
6.612550442E1,-3.018922119E0,5.889652405E0,-6.218069458E0
6.613552842E1,-3.017874298E0,5.985004120E0,-6.155499573E0
6.614555142E1,-3.002755737E0,6.099965057E0,-5.920937347E0
6.615557542E1,-3.115920410E0,6.122268677E0,-5.810018005E0
6.616559842E1,-3.460653534E0,6.222709808E0,-5.760620728E0
6.617562242E1,-3.854185181E0,6.475234680E0,-5.664520569E0
6.618564542E1,-4.117936707E0,6.740333405E0,-5.397625580E0
6.619566942E1,-4.308340759E0,7.008126526E0,-5.197491760E0
6.620569242E1,-4.336781616E0,7.117848358E0,-5.149741058E0
6.621571642E1,-4.331841888E0,7.051536255E0,-5.178780670E0
6.622574042E1,-4.223018188E0,7.004234619E0,-5.212760010E0
6.623576342E1,-3.880380707E0,7.111860809E0,-5.299579468E0
6.624578742E1,-3.426075439E0,7.310497742E0,-5.423072662E0
6.625581042E1,-2.976260834E0,7.449558563E0,-5.541177063E0
6.626583442E1,-2.703228607E0,7.491321716E0,-5.640420685E0
6.627585742E1,-2.827021179E0,7.446265411E0,-5.752387848E0
6.628588142E1,-3.109034729E0,7.411986694E0,-5.876629486E0
6.629590442E1,-3.396886139E0,7.426955566E0,-5.931565247E0
6.630592842E1,-3.555705872E0,7.522906036E0,-5.944887543E0
6.631595242E1,-3.520678711E0,7.629334717E0,-5.757926331E0
6.632597542E1,-3.556154938E0,7.709567871E0,-5.731132050E0
6.633599942E1,-3.536994781E0,7.753276978E0,-5.686973877E0
6.634602242E1,-3.440595245E0,7.862849121E0,-5.416037292E0
6.635604642E1,-3.288361816E0,7.936495972E0,-5.275928650E0
6.636606942E1,-3.155138855E0,8.012537842E0,-5.227579193E0
6.637609342E1,-3.042423248E0,8.040529633E0,-5.171595612E0
6.638611742E1,-3.045417023E0,7.929011536E0,-5.200934601E0
6.639614042E1,-3.083587646E0,7.813601532E0,-5.265749817E0
6.640616442E1,-3.053799591E0,7.695347443E0,-5.245092773E0
6.641618742E1,-3.140020294E0,7.525450745E0,-5.312452698E0
6.642621142E1,-3.294049988E0,7.399263153E0,-5.425617371E0
6.643623442E1,-3.425326996E0,7.405400391E0,-5.424569550E0
6.644625904E1,-3.411256256E0,7.517517242E0,-5.345384216E0
6.645628204E1,-3.182232513E0,7.721243591E0,-5.312452698E0
6.646630604E1,-2.956801300E0,7.827372894E0,-5.164859619E0
6.647633004E1,-2.929707642E0,7.756270752E0,-4.857698364E0
6.648635304E1,-2.981499939E0,7.654033356E0,-4.619693298E0
6.649637704E1,-3.050656128E0,7.585326233E0,-4.558769989E0
6.650640004E1,-3.093616791E0,7.567513275E0,-4.581822052E0
6.651642404E1,-3.056943054E0,7.627388763E0,-4.574636993E0
6.652644704E1,-3.017125854E0,7.728877716E0,-4.673281860E0
6.653647104E1,-3.035836945E0,7.846383362E0,-4.673431549E0
6.654649404E1,-2.928959198E0,7.919281769E0,-4.641098785E0
6.655651804E1,-2.820285187E0,7.982450409E0,-4.553680573E0
6.656654204E1,-2.714455261E0,8.095465393E0,-4.437522125E0
6.657656504E1,-2.840343475E0,8.271798706E0,-4.503534851E0
6.658658904E1,-3.023113403E0,8.552614746E0,-4.637955322E0
6.659661204E1,-3.013383636E0,8.809630280E0,-4.560266876E0
6.660663604E1,-2.907553711E0,8.992250519E0,-4.482279053E0
6.661665904E1,-2.709365845E0,9.032965851E0,-4.484075317E0
6.662668304E1,-2.679128723E0,8.887019348E0,-4.548740845E0
6.663670704E1,-2.497855682E0,8.725804596E0,-4.650529175E0
6.664673004E1,-2.166744232E0,8.474028168E0,-4.778962097E0
6.665675404E1,-2.047741699E0,8.125253448E0,-4.909640350E0
6.666677704E1,-2.005230103E0,7.849377136E0,-5.055586853E0
6.667680104E1,-2.153721313E0,7.709268494E0,-5.149591370E0
6.668682404E1,-2.441722412E0,7.639513550E0,-4.999902649E0
6.669684804E1,-2.647095337E0,7.736811218E0,-4.885390778E0
6.670687104E1,-2.779270477E0,7.972870331E0,-4.701423340E0
6.671689504E1,-2.838247833E0,8.203840027E0,-4.321363678E0
6.672691904E1,-2.886746979E0,8.430468750E0,-3.939657440E0
6.673694204E1,-2.889890442E0,8.644523621E0,-3.580703888E0
6.674696604E1,-2.769840088E0,8.866961060E0,-3.401526489E0
6.675698904E1,-2.658022614E0,8.959319000E0,-3.367098083E0
6.676701304E1,-2.589764557E0,8.900191956E0,-3.420986023E0
6.677703604E1,-2.473306732E0,8.797355804E0,-3.564836884E0
6.678706004E1,-2.439776459E0,8.554261322E0,-3.703448639E0
6.679708404E1,-2.575394440E0,8.280630341E0,-3.942501526E0
6.680710704E1,-2.601140900E0,8.123756561E0,-4.146826630E0
6.681713104E1,-2.506387939E0,8.052355042E0,-4.260590057E0
6.682715404E1,-2.454895020E0,8.008196869E0,-4.261787567E0
6.683717804E1,-2.498155060E0,8.021070099E0,-4.164040833E0
6.684720104E1,-2.432142334E0,8.049960022E0,-3.931424561E0
6.685722504E1,-2.295775909E0,8.030949554E0,-3.646117859E0
6.686724904E1,-2.195484467E0,7.932154999E0,-3.346590729E0
6.687727204E1,-2.092199249E0,7.757468262E0,-3.247047729E0
6.688729604E1,-2.074985046E0,7.534581757E0,-3.319347382E0
6.689731904E1,-2.107467499E0,7.366181946E0,-3.512146454E0
6.690734304E1,-2.013013916E0,7.283104706E0,-3.712130585E0
6.691736604E1,-1.976190491E0,7.279661865E0,-3.923940125E0
6.692739004E1,-1.947450256E0,7.330106964E0,-3.924838257E0
6.693741304E1,-1.891167297E0,7.434140625E0,-3.827540588E0
6.694743704E1,-1.769620056E0,7.524402924E0,-3.702251129E0
6.695746104E1,-1.678908691E0,7.576494598E0,-3.453618164E0
6.696748404E1,-1.804647217E0,7.812104645E0,-3.270249481E0
6.697750804E1,-2.065854034E0,8.226143646E0,-3.199297028E0
6.698753104E1,-2.240241394E0,8.708141327E0,-3.074456635E0
6.699755504E1,-2.273921356E0,9.086554413E0,-2.884501648E0
6.700757804E1,-2.156565399E0,9.326056366E0,-2.764600983E0
6.701760204E1,-2.050136719E0,9.444909210E0,-2.677182770E0
6.702762604E1,-1.967807922E0,9.549541626E0,-2.598596191E0
6.703764904E1,-1.871258698E0,9.656269684E0,-2.520308990E0
6.704767304E1,-1.816921692E0,9.705068207E0,-2.493963776E0
6.705769604E1,-1.655108185E0,9.637857971E0,-2.591261444E0
6.706772004E1,-1.592837677E0,9.479936371E0,-2.611469421E0
6.707774304E1,-1.572030945E0,9.234895935E0,-2.471061401E0
6.708776704E1,-1.376238098E0,8.991951141E0,-2.321222992E0
6.709779004E1,-1.284478912E0,8.823701019E0,-2.169438629E0
6.710781404E1,-1.281784515E0,8.622968445E0,-1.941013641E0
6.711783804E1,-1.324745178E0,8.411607971E0,-1.812730408E0
6.712786104E1,-1.543290710E0,8.217910767E0,-1.781445465E0
6.713788504E1,-1.859732666E0,8.057145081E0,-1.905088348E0
6.714790804E1,-2.053429871E0,7.983797607E0,-1.950144653E0
6.715793204E1,-1.759740601E0,8.105494537E0,-2.012714539E0
6.716795504E1,-1.296903076E0,8.404722290E0,-2.109712830E0
6.717797904E1,-9.854008484E-1,8.810678101E0,-2.042352905E0
6.718800304E1,-9.027726746E-1,9.192683716E0,-2.000440063E0
6.719802604E1,-1.101110229E0,9.357940063E0,-1.912273407E0
6.720805004E1,-1.468296661E0,9.386380920E0,-1.467248840E0
6.721807304E1,-1.646276550E0,9.423653412E0,-1.164129181E0
6.722809704E1,-1.611848145E0,9.510323181E0,-1.029708710E0
6.723812004E1,-1.432970123E0,9.645192719E0,-8.678952026E-1
6.724814404E1,-1.160985718E0,9.775571594E0,-8.720864868E-1
6.725816804E1,-9.099577332E-1,9.898765411E0,-8.039781189E-1
6.726819104E1,-9.190887451E-1,9.957742767E0,-7.864645386E-1
6.727821504E1,-1.226699066E0,9.931846619E0,-9.789642334E-1
6.728823804E1,-1.392853546E0,9.907147980E0,-1.008752289E0
6.729826204E1,-1.275198212E0,9.919422455E0,-8.491841125E-1
6.730828504E1,-1.233285370E0,9.852810974E0,-7.711962891E-1
6.731830904E1,-1.271006927E0,9.776320038E0,-7.241940308E-1
6.732833304E1,-1.121168518E0,9.850415955E0,-5.736071777E-1
6.733835604E1,-9.328601074E-1,9.875863037E0,-3.082090759E-1
6.734838004E1,-9.144483948E-1,9.763596497E0,-2.246827698E-1
6.735840304E1,-1.000220032E0,9.631271667E0,-1.754351807E-1
6.736842704E1,-9.479786682E-1,9.651180267E0,-1.215472412E-1
6.737845004E1,-8.421487427E-1,9.753567352E0,-9.849517822E-2
6.738847404E1,-7.905061340E-1,9.814191284E0,-2.350112915E-2
6.739849704E1,-6.737489319E-1,9.741442566E0,1.814227295E-1
6.740852104E1,-6.096821594E-1,9.528734894E0,3.216810608E-1
6.741854504E1,-6.554869080E-1,9.247020721E0,2.871029663E-1
6.742856804E1,-6.734495544E-1,9.109905853E0,3.037184143E-1
6.743859204E1,-5.646258545E-1,9.059909821E0,4.219725037E-1
6.744861508E1,-4.484674072E-1,9.045240326E0,5.056484985E-1
