"Time (s)","X (µT)","Y (µT)","Z (µT)"
9.296394017E1,4.868518066E1,-8.165740967E0,-1.352539062E1
9.297396417E1,4.883252716E1,-8.194763184E0,-1.366096497E1
9.298398817E1,4.863065338E1,-8.560150146E0,-1.293293762E1
9.299401117E1,4.877700043E1,-8.854766846E0,-1.333596802E1
9.300403517E1,4.882590866E1,-9.143402100E0,-1.336798096E1
9.301405917E1,4.870519257E1,-9.408020020E0,-1.367546082E1
9.302408317E1,4.851399231E1,-9.712890625E0,-1.366333008E1
9.303410717E1,4.831307220E1,-9.951812744E0,-1.352694702E1
9.304413017E1,4.811536789E1,-1.027249146E1,-1.405792236E1
9.305415417E1,4.812358856E1,-1.064096069E1,-1.446655273E1
9.306417817E1,4.822199249E1,-1.075668335E1,-1.499417114E1
9.307420217E1,4.824100494E1,-1.099450684E1,-1.502346802E1
9.308422617E1,4.776390457E1,-1.100497437E1,-1.491210938E1
9.309425017E1,4.764389038E1,-1.097058105E1,-1.514535522E1
9.310427317E1,4.776666260E1,-1.065432739E1,-1.574473572E1
9.311429717E1,4.766867828E1,-1.047909546E1,-1.606221008E1
9.312432117E1,4.763113403E1,-1.029821777E1,-1.578796387E1
9.313434517E1,4.762805557E1,-1.006027222E1,-1.532228088E1
9.314436917E1,4.765087891E1,-1.018002319E1,-1.553433228E1
9.315439217E1,4.774301910E1,-9.866638184E0,-1.551252747E1
9.316441617E1,4.794132614E1,-9.949829102E0,-1.540690613E1
9.317444017E1,4.797510147E1,-9.919952393E0,-1.519064331E1
9.318446417E1,4.779591370E1,-9.928741455E0,-1.494604492E1
9.319448817E1,4.794752502E1,-9.916748047E0,-1.530384827E1
9.320451217E1,4.806645584E1,-9.825134277E0,-1.544830322E1
9.321453517E1,4.803415298E1,-9.619964600E0,-1.605381775E1
9.322455917E1,4.809897995E1,-9.647705078E0,-1.553559875E1
9.323458317E1,4.776046753E1,-9.682647705E0,-1.505815125E1
9.324460717E1,4.777651215E1,-9.571777344E0,-1.517271423E1
9.325463117E1,4.798119354E1,-9.539337158E0,-1.540264893E1
9.326465417E1,4.807622528E1,-9.702239990E0,-1.527954102E1
9.327467817E1,4.805103683E1,-9.565979004E0,-1.547091675E1
9.328470217E1,4.767324829E1,-9.596282959E0,-1.591421509E1
9.329472617E1,4.754223633E1,-9.378509521E0,-1.650120544E1
9.330475017E1,4.763054657E1,-9.470367432E0,-1.648229980E1
9.331477417E1,4.743028641E1,-9.550689697E0,-1.659957886E1
9.332479717E1,4.722415161E1,-9.716705322E0,-1.666328430E1
9.333482117E1,4.732533264E1,-9.664642334E0,-1.734185791E1
9.334484517E1,4.704304504E1,-9.846862793E0,-1.740397644E1
9.335486917E1,4.708115387E1,-9.994781494E0,-1.747065735E1
9.336489317E1,4.684368134E1,-1.032525635E1,-1.749542236E1
9.337491717E1,4.708279037E1,-1.060784912E1,-1.774263000E1
9.338494017E1,4.695214081E1,-1.034362793E1,-1.786941528E1
9.339496417E1,4.678120041E1,-1.013854980E1,-1.778858948E1
9.340498817E1,4.637188721E1,-1.025982666E1,-1.818147278E1
9.341501217E1,4.628021240E1,-1.020724487E1,-1.830148315E1
9.342503617E1,4.613607788E1,-1.027883911E1,-1.877604675E1
9.343505917E1,4.623070908E1,-1.017691040E1,-1.913113403E1
9.344508317E1,4.611260223E1,-1.020739746E1,-1.949540710E1
9.345510717E1,4.579840088E1,-1.032067871E1,-1.979397583E1
9.346513117E1,4.553633881E1,-1.055532837E1,-2.021444702E1
9.347515517E1,4.541423798E1,-1.056094360E1,-2.046699524E1
9.348517917E1,4.529190826E1,-1.072195435E1,-2.085240173E1
9.349520217E1,4.522678757E1,-1.070748901E1,-2.111599731E1
9.350522617E1,4.506575775E1,-1.079083252E1,-2.072947693E1
9.351525017E1,4.488228607E1,-1.099560547E1,-2.097073364E1
9.352527417E1,4.510402679E1,-1.126483154E1,-2.165852356E1
9.353529817E1,4.514585114E1,-1.133627319E1,-2.211834717E1
9.354532117E1,4.474076462E1,-1.150299072E1,-2.188218689E1
9.355534517E1,4.484827805E1,-1.168115234E1,-2.179130554E1
9.356536917E1,4.483980942E1,-1.184417725E1,-2.132162476E1
9.357539317E1,4.481951904E1,-1.188446045E1,-2.130384827E1
9.358541717E1,4.504111481E1,-1.192437744E1,-2.138934326E1
9.359544117E1,4.511153793E1,-1.181448364E1,-2.117224121E1
9.360546417E1,4.528194046E1,-1.171411133E1,-2.088644409E1
9.361548817E1,4.512622070E1,-1.177383423E1,-2.038571167E1
9.362551217E1,4.517601013E1,-1.186288452E1,-2.043647766E1
9.363553617E1,4.490872955E1,-1.197549438E1,-2.042393494E1
9.364556017E1,4.509138107E1,-1.219567871E1,-2.048042297E1
9.365558417E1,4.486074066E1,-1.283139038E1,-2.072123718E1
9.366560717E1,4.474232864E1,-1.317272949E1,-2.091383362E1
9.367563117E1,4.462105942E1,-1.359121704E1,-2.097068787E1
9.368565517E1,4.477597046E1,-1.336242676E1,-2.107150269E1
9.369567917E1,4.465689850E1,-1.333294678E1,-2.116728210E1
9.370570317E1,4.445378876E1,-1.302062988E1,-2.112399292E1
9.371572717E1,4.466926575E1,-1.318292236E1,-2.104025269E1
9.372575017E1,4.475879669E1,-1.273919678E1,-2.147344971E1
9.373577417E1,4.498233032E1,-1.252529907E1,-2.132411194E1
9.374579817E1,4.536116028E1,-1.221881104E1,-2.067398071E1
9.375582217E1,4.553063202E1,-1.209097290E1,-2.079739380E1
9.376584617E1,4.556356812E1,-1.203515625E1,-2.082687378E1
9.377586917E1,4.569296646E1,-1.155859375E1,-2.021711731E1
9.378589317E1,4.563841629E1,-1.128851318E1,-1.938322449E1
9.379591717E1,4.580098724E1,-1.106188965E1,-1.946113586E1
9.380594117E1,4.604598999E1,-1.109567261E1,-1.899371338E1
9.381596517E1,4.639381790E1,-1.115603638E1,-1.888836670E1
9.382598917E1,4.684818268E1,-1.113955688E1,-1.838281250E1
9.383601217E1,4.668268967E1,-1.135000610E1,-1.762965393E1
9.384603617E1,4.679492188E1,-1.136981201E1,-1.727328491E1
9.385606017E1,4.707934952E1,-1.130111694E1,-1.719319153E1
9.386608417E1,4.686635590E1,-1.145510864E1,-1.759902954E1
9.387610817E1,4.684275818E1,-1.166787720E1,-1.723611450E1
9.388613217E1,4.702709579E1,-1.166867065E1,-1.699299622E1
9.389615517E1,4.670447540E1,-1.154113770E1,-1.699417114E1
9.390617917E1,4.679682159E1,-1.163024902E1,-1.728678894E1
9.391620317E1,4.666093445E1,-1.145425415E1,-1.714889526E1
9.392622717E1,4.655454636E1,-1.137570190E1,-1.717666626E1
9.393625117E1,4.654442978E1,-1.173547363E1,-1.725309753E1
9.394627417E1,4.646650314E1,-1.181811523E1,-1.721867371E1
9.395629817E1,4.672595596E1,-1.184872437E1,-1.761289978E1
9.396632217E1,4.642305756E1,-1.215567017E1,-1.762203979E1
9.397634617E1,4.628476715E1,-1.222229004E1,-1.771466064E1
9.398637017E1,4.634357834E1,-1.191326904E1,-1.734872437E1
9.399639417E1,4.658749771E1,-1.195236206E1,-1.744738770E1
9.400641717E1,4.654247665E1,-1.228323364E1,-1.805366516E1
9.401644117E1,4.652885437E1,-1.237918091E1,-1.795872498E1
9.402646517E1,4.633668900E1,-1.254879761E1,-1.789427185E1
9.403648917E1,4.618950653E1,-1.258755493E1,-1.829083252E1
9.404651317E1,4.613083649E1,-1.273043823E1,-1.845350647E1
9.405653717E1,4.601614761E1,-1.292892456E1,-1.890878296E1
9.406656017E1,4.566059113E1,-1.295330811E1,-1.904545593E1
9.407658417E1,4.536613846E1,-1.302862549E1,-1.933691406E1
9.408660817E1,4.516817474E1,-1.319494629E1,-1.950770569E1
9.409663217E1,4.468179703E1,-1.318002319E1,-2.029066467E1
9.410665617E1,4.467028809E1,-1.332150269E1,-2.072561646E1
9.411668017E1,4.476800919E1,-1.329388428E1,-2.095007324E1
9.412670317E1,4.461811829E1,-1.340780640E1,-2.139144897E1
9.413672717E1,4.454531097E1,-1.319073486E1,-2.178242493E1
9.414675117E1,4.428665161E1,-1.323794556E1,-2.156457520E1
9.415677517E1,4.423376465E1,-1.342117310E1,-2.189030457E1
9.416679917E1,4.391713715E1,-1.357556152E1,-2.208171082E1
9.417682317E1,4.376655579E1,-1.383868408E1,-2.209150696E1
9.418684617E1,4.364183044E1,-1.408731079E1,-2.224162292E1
9.419687017E1,4.342989731E1,-1.417340088E1,-2.272172546E1
9.420689417E1,4.317660522E1,-1.399453735E1,-2.335572815E1
9.421691817E1,4.313498306E1,-1.396102905E1,-2.294270325E1
9.422694217E1,4.310606384E1,-1.400494385E1,-2.290908813E1
9.423696517E1,4.309989548E1,-1.384619141E1,-2.340829468E1
9.424698917E1,4.297865295E1,-1.395254517E1,-2.344659424E1
9.425701317E1,4.333629608E1,-1.378961182E1,-2.340415955E1
9.426703717E1,4.322113800E1,-1.391680908E1,-2.358015442E1
9.427706117E1,4.335865021E1,-1.416839600E1,-2.311206055E1
9.428708517E1,4.285163879E1,-1.449789429E1,-2.320935059E1
9.429710817E1,4.309491348E1,-1.479992676E1,-2.342843628E1
9.430713217E1,4.280747986E1,-1.508700562E1,-2.304434204E1
9.431715617E1,4.288235474E1,-1.580850220E1,-2.305590820E1
9.432718017E1,4.281373596E1,-1.616140747E1,-2.252459717E1
9.433720417E1,4.275812912E1,-1.646725464E1,-2.238409424E1
9.434722817E1,4.264006424E1,-1.666619873E1,-2.235430908E1
9.435725117E1,4.289441681E1,-1.660763550E1,-2.212945557E1
9.436727517E1,4.269127655E1,-1.677468872E1,-2.196116638E1
9.437729917E1,4.297335052E1,-1.692608643E1,-2.224601746E1
9.438732317E1,4.301003265E1,-1.725314331E1,-2.189630127E1
9.439734717E1,4.278635788E1,-1.754364014E1,-2.192982483E1
9.440737117E1,4.276609039E1,-1.796157837E1,-2.157519531E1
9.441739417E1,4.294324112E1,-1.822457886E1,-2.100309753E1
9.442741817E1,4.290568542E1,-1.878912354E1,-2.082301331E1
9.443744217E1,4.271204758E1,-1.911111450E1,-2.094248962E1
9.444746617E1,4.283925629E1,-1.951950073E1,-2.037593079E1
9.445749017E1,4.298122406E1,-1.996978760E1,-1.984649658E1
9.446751379E1,4.292173767E1,-2.051281738E1,-1.985693359E1
9.447753679E1,4.278111649E1,-2.059823608E1,-1.991407776E1
9.448756079E1,4.264453125E1,-2.097436523E1,-1.979751587E1
9.449758479E1,4.258882904E1,-2.106427002E1,-2.012899780E1
9.450760879E1,4.273379898E1,-2.111486816E1,-1.997706604E1
9.451763279E1,4.251623917E1,-2.127093506E1,-1.986228943E1
9.452765579E1,4.260528946E1,-2.123568726E1,-1.961187744E1
9.453767979E1,4.272076797E1,-2.131457520E1,-1.960855103E1
9.454770379E1,4.294382095E1,-2.143530273E1,-1.925045776E1
9.455772779E1,4.277835464E1,-2.136648560E1,-1.810443115E1
9.456775179E1,4.314654922E1,-2.130117798E1,-1.786209106E1
9.457777579E1,4.341097641E1,-2.154867554E1,-1.733412170E1
9.458779979E1,4.357039642E1,-2.167782593E1,-1.727108765E1
9.459782279E1,4.366659546E1,-2.217919922E1,-1.677983093E1
9.460784679E1,4.319652939E1,-2.255148315E1,-1.641436768E1
9.461787079E1,4.327136230E1,-2.304098511E1,-1.612968445E1
9.462789479E1,4.334769821E1,-2.301693726E1,-1.567439270E1
9.463791879E1,4.325498962E1,-2.330963135E1,-1.539401245E1
9.464794179E1,4.320324707E1,-2.377819824E1,-1.398510742E1
9.465796579E1,4.309959030E1,-2.402883911E1,-1.357937622E1
9.466798979E1,4.310609818E1,-2.446865845E1,-1.330130005E1
9.467801379E1,4.320084763E1,-2.474945068E1,-1.321429443E1
9.468803779E1,4.321324158E1,-2.477697754E1,-1.263845825E1
9.469806179E1,4.338626099E1,-2.523638916E1,-1.228323364E1
9.470808479E1,4.318508911E1,-2.556704712E1,-1.209663391E1
9.471810879E1,4.292120743E1,-2.610430908E1,-1.236337280E1
9.472813279E1,4.306837463E1,-2.633459473E1,-1.235787964E1
9.473815679E1,4.267415619E1,-2.670364380E1,-1.177845764E1
9.474818079E1,4.226974487E1,-2.685565186E1,-1.143045044E1
9.475820479E1,4.236015320E1,-2.691061401E1,-1.183227539E1
9.476822779E1,4.240789795E1,-2.709149170E1,-1.188235474E1
9.477825179E1,4.228753662E1,-2.716192627E1,-1.183273315E1
9.478827579E1,4.208743668E1,-2.714401245E1,-1.156517029E1
9.479829979E1,4.192781067E1,-2.704873657E1,-1.118690491E1
9.480832379E1,4.215922928E1,-2.737155151E1,-1.125424194E1
9.481834779E1,4.238871384E1,-2.728121948E1,-1.129077148E1
9.482837079E1,4.230498123E1,-2.713452148E1,-1.120520020E1
9.483839479E1,4.228108215E1,-2.725207520E1,-1.072171021E1
9.484841879E1,4.227552795E1,-2.721591187E1,-1.074964905E1
9.485844279E1,4.247923279E1,-2.729409790E1,-1.077856445E1
9.486846679E1,4.220240402E1,-2.753256226E1,-1.031169128E1
9.487849079E1,4.216069794E1,-2.761883545E1,-1.013870239E1
9.488851379E1,4.216043091E1,-2.786672974E1,-1.000068665E1
9.489853779E1,4.187103653E1,-2.771768188E1,-1.028443909E1
9.490856179E1,4.206993484E1,-2.781961060E1,-1.001019287E1
9.491858579E1,4.221775818E1,-2.804040527E1,-1.001853943E1
9.492860979E1,4.214339828E1,-2.797100830E1,-9.619079590E0
9.493863379E1,4.220454025E1,-2.784448242E1,-9.470169067E0
9.494865679E1,4.244678116E1,-2.775363159E1,-9.327972412E0
9.495868079E1,4.272996140E1,-2.738931274E1,-9.292053223E0
9.496870479E1,4.285774612E1,-2.706787109E1,-9.110778809E0
9.497872879E1,4.278755188E1,-2.707565308E1,-8.341079712E0
9.498875279E1,4.298806763E1,-2.681036377E1,-7.529647827E0
9.499877679E1,4.341597366E1,-2.656259155E1,-7.318679810E0
9.500879979E1,4.378707123E1,-2.644641113E1,-7.099990845E0
9.501882379E1,4.373531342E1,-2.609527588E1,-6.784698486E0
9.502884779E1,4.376554489E1,-2.593231201E1,-6.082489014E0
9.503887179E1,4.398162842E1,-2.578936768E1,-5.784164429E0
9.504889579E1,4.428461456E1,-2.554364014E1,-5.443954468E0
9.505891979E1,4.443194199E1,-2.529913330E1,-5.397415161E0
9.506894279E1,4.449874115E1,-2.494638062E1,-4.722457886E0
9.507896679E1,4.454375458E1,-2.476083374E1,-4.283782959E0
9.508899079E1,4.491130066E1,-2.427517700E1,-3.909027100E0
9.509901479E1,4.519975662E1,-2.401763916E1,-3.636886597E0
9.510903879E1,4.555496979E1,-2.375967407E1,-3.803436279E0
9.511906279E1,4.540726089E1,-2.349102783E1,-3.359268188E0
9.512908579E1,4.523699188E1,-2.321606445E1,-3.032592773E0
9.513910979E1,4.559470367E1,-2.284683228E1,-3.545989990E0
9.514913379E1,4.567692947E1,-2.244842529E1,-3.470550537E0
9.515915779E1,4.589151382E1,-2.226483154E1,-3.308486938E0
9.516918179E1,4.576103210E1,-2.202746582E1,-2.694305420E0
9.517920579E1,4.596830368E1,-2.209970093E1,-2.890930176E0
9.518922879E1,4.603815842E1,-2.181378174E1,-2.590393066E0
9.519925279E1,4.624898148E1,-2.171975708E1,-2.434509277E0
9.520927679E1,4.607476807E1,-2.165649414E1,-2.270858765E0
9.521930079E1,4.608563995E1,-2.163604736E1,-1.604934692E0
9.522932479E1,4.604737473E1,-2.147375488E1,-1.180114746E0
9.523934879E1,4.609332275E1,-2.128295898E1,-6.983032227E-1
9.524937179E1,4.642333603E1,-2.133059692E1,-6.937408447E-1
9.525939579E1,4.639491272E1,-2.121020508E1,-2.468872070E-1
9.526941979E1,4.610819244E1,-2.121990967E1,3.386993408E-1
9.527944379E1,4.614607620E1,-2.122677612E1,6.517333984E-1
9.528946779E1,4.600071716E1,-2.128564453E1,1.020217896E0
9.529949179E1,4.598907089E1,-2.118673706E1,1.025436401E0
9.530951479E1,4.596439362E1,-2.138949585E1,1.436355591E0
9.531953879E1,4.583695221E1,-2.163961792E1,1.398941040E0
9.532956279E1,4.582091141E1,-2.154632568E1,1.374557495E0
9.533958679E1,4.624333572E1,-2.153112793E1,1.341781616E0
9.534961079E1,4.625578690E1,-2.137774658E1,1.245880127E0
9.535963479E1,4.622410583E1,-2.155624390E1,1.701660156E0
9.536965779E1,4.586306000E1,-2.147973633E1,2.261734009E0
9.537968179E1,4.588137054E1,-2.145681763E1,2.545089722E0
9.538970579E1,4.623567581E1,-2.114358521E1,2.700546265E0
9.539972979E1,4.600465775E1,-2.158251953E1,2.547729492E0
9.540975379E1,4.602741623E1,-2.142797852E1,2.627670288E0
9.541977779E1,4.607583237E1,-2.149291992E1,2.700805664E0
9.542980079E1,4.628630829E1,-2.130856323E1,3.055007935E0
9.543982479E1,4.646430969E1,-2.126837158E1,2.441101074E0
9.544984879E1,4.652936935E1,-2.131878662E1,2.564254761E0
9.545987279E1,4.644998932E1,-2.067077637E1,3.143432617E0
9.546989679E1,4.647110748E1,-2.045425415E1,2.976806641E0
9.547992079E1,4.696667480E1,-2.003048706E1,2.976425171E0
9.548994379E1,4.688762283E1,-1.966293335E1,2.419311523E0
9.549996779E1,4.704163361E1,-1.927996826E1,2.435699463E0
9.550999179E1,4.716143036E1,-1.920761108E1,1.892730713E0
9.552001579E1,4.715413284E1,-1.875976562E1,1.457824707E0
9.553003979E1,4.737145615E1,-1.828732300E1,1.502258301E0
9.554006379E1,4.766868973E1,-1.777194214E1,9.232025146E-1
9.555008679E1,4.771320343E1,-1.766677856E1,6.016540527E-1
9.556011079E1,4.779828644E1,-1.722357178E1,2.422027588E-1
9.557013479E1,4.781084442E1,-1.687722778E1,-2.355957031E-2
9.558015879E1,4.814327240E1,-1.642590332E1,-1.398315430E-1
9.559018279E1,4.824778748E1,-1.631353760E1,-2.160644531E-2
9.560020679E1,4.822012711E1,-1.589916992E1,-4.812011719E-1
9.561023079E1,4.814275360E1,-1.564300537E1,-5.866546631E-1
9.562025379E1,4.836800003E1,-1.534005737E1,-7.719268799E-1
9.563027779E1,4.848298645E1,-1.488446045E1,-8.692626953E-1
9.564030179E1,4.852684784E1,-1.490563965E1,-3.106842041E-1
9.565032579E1,4.851819611E1,-1.486572266E1,-6.472167969E-1
9.566034979E1,4.855570984E1,-1.447079468E1,-1.929321289E-1
9.567037379E1,4.874192810E1,-1.442129517E1,-1.441955566E-1
9.568039679E1,4.874913025E1,-1.384994507E1,3.050231934E-1
9.569042079E1,4.869118881E1,-1.376412964E1,8.305358887E-1
9.570044479E1,4.846622467E1,-1.373770142E1,1.276916504E0
9.571046879E1,4.860926056E1,-1.337881470E1,1.704849243E0
9.572049279E1,4.901635742E1,-1.299914551E1,1.879867554E0
9.573051679E1,4.889538574E1,-1.275900269E1,2.717117310E0
9.574053979E1,4.888504791E1,-1.263235474E1,3.101303101E0
9.575056379E1,4.838829041E1,-1.236614990E1,3.919494629E0
9.576058779E1,4.846147156E1,-1.185232544E1,4.165054321E0
9.577061179E1,4.858394623E1,-1.154046631E1,4.603805542E0
9.578063579E1,4.902497864E1,-1.116885376E1,4.858779907E0
9.579065979E1,4.868498993E1,-1.117456055E1,5.608169556E0
9.580068279E1,4.846063995E1,-1.092193604E1,5.973281860E0
9.581070679E1,4.870329666E1,-1.072607422E1,5.959304810E0
9.582073079E1,4.868537903E1,-1.024227905E1,6.156005859E0
9.583075479E1,4.858403778E1,-1.004873657E1,6.593765259E0
9.584077879E1,4.851332855E1,-9.726348877E0,6.845214844E0
9.585080279E1,4.840277863E1,-9.598022461E0,7.256851196E0
9.586082579E1,4.871406555E1,-9.197174072E0,7.469589233E0
9.587084979E1,4.864265442E1,-8.844573975E0,8.007858276E0
9.588087379E1,4.855384064E1,-9.005218506E0,8.496826172E0
9.589089779E1,4.833683777E1,-8.941619873E0,8.511001587E0
9.590092179E1,4.846895599E1,-8.961212158E0,8.708160400E0
9.591094579E1,4.873192596E1,-8.596435547E0,8.865585327E0
9.592096879E1,4.856956482E1,-8.205688477E0,9.129486084E0
9.593099279E1,4.890386963E1,-7.968566895E0,9.323287964E0
9.594101679E1,4.861347961E1,-7.992401123E0,9.480163574E0
9.595104079E1,4.869821167E1,-7.608612061E0,9.200637817E0
9.596106479E1,4.889396667E1,-7.326049805E0,9.277832031E0
9.597108879E1,4.897863007E1,-7.165924072E0,9.437133789E0
9.598111279E1,4.893478394E1,-7.141723633E0,9.409027100E0
9.599113579E1,4.862673569E1,-7.165771484E0,9.508911133E0
9.600115979E1,4.854754257E1,-6.986236572E0,9.315460205E0
9.601118379E1,4.878469467E1,-6.500762939E0,9.055145264E0
9.602120779E1,4.859751129E1,-6.487823486E0,8.992034912E0
9.603123179E1,4.852577591E1,-6.600463867E0,8.951919556E0
9.604125579E1,4.856849670E1,-6.444396973E0,9.204193115E0
9.605127879E1,4.902273560E1,-6.016967773E0,9.139099121E0
9.606130279E1,4.902357483E1,-5.679321289E0,8.858703613E0
9.607132679E1,4.864058685E1,-5.631866455E0,9.128173828E0
9.608135079E1,4.879232407E1,-5.634185791E0,9.348693848E0
9.609137479E1,4.884322739E1,-5.545166016E0,9.807723999E0
9.610139879E1,4.877807236E1,-5.202819824E0,1.023521423E1
9.611142179E1,4.862854767E1,-5.007934570E0,1.028126526E1
9.612144579E1,4.830281067E1,-4.841156006E0,1.047511292E1
9.613146979E1,4.810103989E1,-5.046966553E0,1.047923279E1
9.614149379E1,4.815882111E1,-5.091644287E0,1.097456360E1
9.615151779E1,4.822620010E1,-4.595428467E0,1.092343140E1
9.616154179E1,4.807157135E1,-4.217132568E0,1.107687378E1
9.617156479E1,4.843941498E1,-3.920471191E0,1.116552734E1
9.618158879E1,4.829514313E1,-3.756256104E0,1.122335815E1
9.619161279E1,4.831309509E1,-3.338928223E0,1.106829834E1
9.620163679E1,4.834355927E1,-3.054443359E0,1.148980713E1
9.621166079E1,4.844638062E1,-2.969024658E0,1.151007080E1
9.622168479E1,4.838285828E1,-3.060577393E0,1.160043335E1
9.623170879E1,4.844553757E1,-2.744049072E0,1.178868103E1
9.624173179E1,4.840556335E1,-2.581420898E0,1.159204102E1
9.625175579E1,4.846540451E1,-2.524566650E0,1.157015991E1
9.626177979E1,4.843476868E1,-2.520477295E0,1.146159363E1
9.627180379E1,4.848509216E1,-2.259613037E0,1.117346191E1
9.628182779E1,4.849792862E1,-2.197357178E0,1.182711792E1
9.629185179E1,4.838359070E1,-1.990661621E0,1.200581360E1
9.630187479E1,4.810093307E1,-2.005126953E0,1.242216492E1
9.631189879E1,4.804015350E1,-1.950897217E0,1.271023560E1
9.632192279E1,4.813878632E1,-1.958831787E0,1.299794006E1
9.633194679E1,4.784405899E1,-1.857086182E0,1.321873474E1
9.634197079E1,4.793371964E1,-1.678100586E0,1.323797607E1
9.635199479E1,4.787508774E1,-1.807586670E0,1.335876465E1
9.636201779E1,4.793075180E1,-1.712371826E0,1.411700439E1
9.637204179E1,4.793776321E1,-1.704956055E0,1.412609863E1
9.638206579E1,4.780948639E1,-1.359008789E0,1.433972168E1
9.639208979E1,4.757035446E1,-1.238891602E0,1.472438049E1
9.640211379E1,4.743823242E1,-1.434448242E0,1.533146667E1
9.641213779E1,4.686448669E1,-1.480163574E0,1.603538513E1
9.642216179E1,4.721686554E1,-1.157928467E0,1.620869446E1
9.643218479E1,4.706377411E1,-1.236633301E0,1.685241699E1
9.644220879E1,4.703839111E1,-1.361114502E0,1.658200073E1
9.645223279E1,4.698419189E1,-1.440551758E0,1.710881042E1
9.646225679E1,4.671545029E1,-1.492950439E0,1.751292419E1
9.647228096E1,4.666783905E1,-1.226531982E0,1.763246155E1
9.648230496E1,4.665820312E1,-1.193634033E0,1.782498169E1
9.649232796E1,4.640509415E1,-1.073516846E0,1.837265015E1
9.650235196E1,4.610465240E1,-1.118713379E0,1.843565369E1
9.651237596E1,4.613108444E1,-9.119567871E-1,1.876420593E1
9.652239996E1,4.618099594E1,-7.333374023E-1,1.863577271E1
9.653242396E1,4.618237305E1,-7.247009277E-1,1.901072693E1
9.654244796E1,4.594164276E1,-6.054687500E-1,1.966523743E1
9.655247096E1,4.558257675E1,-7.034301758E-1,1.990443420E1
9.656249496E1,4.557861710E1,-6.538391113E-1,2.016107178E1
9.657251896E1,4.546480560E1,-5.091247559E-1,2.069937134E1
9.658254296E1,4.516184998E1,-3.984985352E-1,2.091757202E1
