time,gFx,gFy,gFz,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed,Altitude 
0.764878,0.0054,0.1586,0.987,-0.1662,-0.2615,-0.0684,5.94,5.58,-48.24,344.9061,-9.3324,-3.6471,43.81616845,-111.7846068,0,1502.177
0.766244,0.0054,0.1586,0.987,-0.1662,-0.2615,-0.0684,5.94,5.58,-48.24,346.7979,-9.1402,-3.3475,43.81616845,-111.7846068,0,1502.177
0.767634,0.0054,0.1586,0.987,-0.1662,-0.2615,-0.0684,5.94,5.58,-48.24,346.7979,-9.1402,-3.3475,43.81616845,-111.7846068,0,1502.177
0.780539,0.0054,0.1586,0.987,-0.2101,-0.0776,-0.11,5.94,5.58,-48.24,346.7979,-9.1402,-3.3475,43.81616845,-111.7846068,0,1502.177
0.784928,-0.0354,0.1302,1.0205,-0.2101,-0.0776,-0.11,5.94,5.58,-48.24,346.7979,-9.1402,-3.3475,43.81616845,-111.7846068,0,1502.177
0.786615,-0.0354,0.1302,1.0205,-0.2101,-0.0776,-0.11,5.94,5.58,-48.24,346.9106,-8.891,-3.2665,43.81616845,-111.7846068,0,1502.177
0.788099,-0.0354,0.1302,1.0205,-0.2101,-0.0776,-0.11,5.94,5.58,-48.24,346.9106,-8.891,-3.2665,43.81616845,-111.7846068,0,1502.177
0.794225,-0.0354,0.1302,1.0205,-0.2101,-0.0776,-0.11,5.46,6.54,-48,346.9106,-8.891,-3.2665,43.81616845,-111.7846068,0,1502.177
0.800577,-0.0354,0.1302,1.0205,-0.1869,0.0843,-0.1845,5.46,6.54,-48,346.9106,-8.891,-3.2665,43.81616845,-111.7846068,0,1502.177
0.804841,-0.0369,0.1287,1.0618,-0.1869,0.0843,-0.1845,5.46,6.54,-48,346.9106,-8.891,-3.2665,43.81616845,-111.7846068,0,1502.177
0.806653,-0.0369,0.1287,1.0618,-0.1869,0.0843,-0.1845,5.46,6.54,-48,347.9445,-8.6604,-3.3827,43.81616845,-111.7846068,0,1502.177
0.808439,-0.0369,0.1287,1.0618,-0.1869,0.0843,-0.1845,5.46,6.54,-48,347.9445,-8.6604,-3.3827,43.81616845,-111.7846068,0,1502.177
0.820661,-0.0369,0.1287,1.0618,-0.0318,0.2138,-0.2028,5.46,6.54,-48,347.9445,-8.6604,-3.3827,43.81616845,-111.7846068,0,1502.177
0.824961,-0.0274,0.1226,1.0737,-0.0318,0.2138,-0.2028,5.46,6.54,-48,347.9445,-8.6604,-3.3827,43.81616845,-111.7846068,0,1502.177
0.826564,-0.0274,0.1226,1.0737,-0.0318,0.2138,-0.2028,5.46,6.54,-48,348.174,-8.6003,-3.6436,43.81616845,-111.7846068,0,1502.177
0.828045,-0.0274,0.1226,1.0737,-0.0318,0.2138,-0.2028,5.46,6.54,-48,348.174,-8.6003,-3.6436,43.81616845,-111.7846068,0,1502.177
0.833427,-0.0274,0.1226,1.0737,-0.0318,0.2138,-0.2028,4.38,6.96,-48.18,348.174,-8.6003,-3.6436,43.81616845,-111.7846068,0,1502.177
0.841051,-0.0274,0.1226,1.0737,0.1423,0.2981,-0.1747,4.38,6.96,-48.18,348.174,-8.6003,-3.6436,43.81616845,-111.7846068,0,1502.177
0.845116,-0.0486,0.1256,1.0708,0.1423,0.2981,-0.1747,4.38,6.96,-48.18,348.174,-8.6003,-3.6436,43.81616845,-111.7846068,0,1502.177
0.846759,-0.0486,0.1256,1.0708,0.1423,0.2981,-0.1747,4.38,6.96,-48.18,354.9054,-8.7375,-4.0001,43.81616845,-111.7846068,0,1502.177
0.848177,-0.0486,0.1256,1.0708,0.1423,0.2981,-0.1747,4.38,6.96,-48.18,354.9054,-8.7375,-4.0001,43.81616845,-111.7846068,0,1502.177
0.860668,-0.0486,0.1256,1.0708,0.3146,0.317,-0.1069,4.38,6.96,-48.18,354.9054,-8.7375,-4.0001,43.81616845,-111.7846068,0,1502.177
0.86506,-0.0445,0.1314,1.0466,0.3146,0.317,-0.1069,4.38,6.96,-48.18,354.9054,-8.7375,-4.0001,43.81616845,-111.7846068,0,1502.177
0.86688,-0.0445,0.1314,1.0466,0.3146,0.317,-0.1069,4.38,6.96,-48.18,355.0515,-9.0723,-4.3665,43.81616845,-111.7846068,0,1502.177
0.868389,-0.0445,0.1314,1.0466,0.3146,0.317,-0.1069,4.38,6.96,-48.18,355.0515,-9.0723,-4.3665,43.81616845,-111.7846068,0,1502.177
0.873833,-0.0445,0.1314,1.0466,0.3146,0.317,-0.1069,4.5,7.44,-48.42,355.0515,-9.0723,-4.3665,43.81616845,-111.7846068,0,1502.177
0.881164,-0.0445,0.1314,1.0466,0.4081,0.2669,-0.0861,4.5,7.44,-48.42,355.0515,-9.0723,-4.3665,43.81616845,-111.7846068,0,1502.177
0.885888,-0.0533,0.1471,1.0026,0.4081,0.2669,-0.0861,4.5,7.44,-48.42,355.0515,-9.0723,-4.3665,43.81616845,-111.7846068,0,1502.177
0.887938,-0.0533,0.1471,1.0026,0.4081,0.2669,-0.0861,4.5,7.44,-48.42,355.8984,-9.5109,-4.6697,43.81616845,-111.7846068,0,1502.177
0.889864,-0.0533,0.1471,1.0026,0.4081,0.2669,-0.0861,4.5,7.44,-48.42,355.8984,-9.5109,-4.6697,43.81616845,-111.7846068,0,1502.177
0.901722,-0.0533,0.1471,1.0026,0.3763,0.2462,-0.1326,4.5,7.44,-48.42,355.8984,-9.5109,-4.6697,43.81616845,-111.7846068,0,1502.177
0.905045,-0.0357,0.1686,0.9345,0.3763,0.2462,-0.1326,4.5,7.44,-48.42,355.8984,-9.5109,-4.6697,43.81616845,-111.7846068,0,1502.177
0.906915,-0.0357,0.1686,0.9345,0.3763,0.2462,-0.1326,4.5,7.44,-48.42,356.0797,-9.9008,-4.9401,43.81616845,-111.7846068,0,1502.177
0.908626,-0.0357,0.1686,0.9345,0.3763,0.2462,-0.1326,4.5,7.44,-48.42,356.0797,-9.9008,-4.9401,43.81616845,-111.7846068,0,1502.177
0.913709,-0.0357,0.1686,0.9345,0.3763,0.2462,-0.1326,5.28,7.98,-48.96,356.0797,-9.9008,-4.9401,43.81616845,-111.7846068,0,1502.177
0.921206,-0.0357,0.1686,0.9345,0.2346,0.2602,-0.234,5.28,7.98,-48.96,356.0797,-9.9008,-4.9401,43.81616845,-111.7846068,0,1502.177
0.925152,-0.0252,0.1774,0.8927,0.2346,0.2602,-0.234,5.28,7.98,-48.96,356.0797,-9.9008,-4.9401,43.81616845,-111.7846068,0,1502.177
0.92687,-0.0252,0.1774,0.8927,0.2346,0.2602,-0.234,5.28,7.98,-48.96,355.9417,-9.1885,-2.5952,43.81616845,-111.7846068,0,1502.177
0.928404,-0.0252,0.1774,0.8927,0.2346,0.2602,-0.234,5.28,7.98,-48.96,355.9417,-9.1885,-2.5952,43.81616845,-111.7846068,0,1502.177
0.941209,-0.0252,0.1774,0.8927,0.0421,0.2926,-0.2853,5.28,7.98,-48.96,355.9417,-9.1885,-2.5952,43.81616845,-111.7846068,0,1502.177
0.945647,-0.0574,0.1884,0.9372,0.0421,0.2926,-0.2853,5.28,7.98,-48.96,355.9417,-9.1885,-2.5952,43.81616845,-111.7846068,0,1502.177
0.94702,-0.0574,0.1884,0.9372,0.0421,0.2926,-0.2853,5.28,7.98,-48.96,356.2752,-9.2231,-2.9832,43.81616845,-111.7846068,0,1502.177
0.948293,-0.0574,0.1884,0.9372,0.0421,0.2926,-0.2853,5.28,7.98,-48.96,356.2752,-9.2231,-2.9832,43.81616845,-111.7846068,0,1502.177
0.954502,-0.0574,0.1884,0.9372,0.0421,0.2926,-0.2853,5.1,7.38,-49.32,356.2752,-9.2231,-2.9832,43.81616845,-111.7846068,0,1502.177
0.96159,-0.0574,0.1884,0.9372,-0.0324,0.1613,-0.2767,5.1,7.38,-49.32,356.2752,-9.2231,-2.9832,43.81616845,-111.7846068,0,1502.177
0.965487,-0.0706,0.1859,0.9777,-0.0324,0.1613,-0.2767,5.1,7.38,-49.32,356.2752,-9.2231,-2.9832,43.81616845,-111.7846068,0,1502.177
0.966928,-0.0706,0.1859,0.9777,-0.0324,0.1613,-0.2767,5.1,7.38,-49.32,350.8907,-9.1741,-3.2182,43.81616845,-111.7846068,0,1502.177
0.96809,-0.0706,0.1859,0.9777,-0.0324,0.1613,-0.2767,5.1,7.38,-49.32,350.8907,-9.1741,-3.2182,43.81616845,-111.7846068,0,1502.177
0.981268,-0.0706,0.1859,0.9777,-0.0269,0.0721,-0.2327,5.1,7.38,-49.32,350.8907,-9.1741,-3.2182,43.81616845,-111.7846068,0,1502.177
0.986745,-0.0877,0.1625,0.999,-0.0269,0.0721,-0.2327,5.1,7.38,-49.32,350.8907,-9.1741,-3.2182,43.81616845,-111.7846068,0,1502.177
0.988377,-0.0877,0.1625,0.999,-0.0269,0.0721,-0.2327,5.1,7.38,-49.32,351.1589,-9.1318,-3.3448,43.81616845,-111.7846068,0,1502.177
0.990084,-0.0877,0.1625,0.999,-0.0269,0.0721,-0.2327,5.1,7.38,-49.32,351.1589,-9.1318,-3.3448,43.81616845,-111.7846068,0,1502.177
0.994902,-0.0877,0.1625,0.999,-0.0269,0.0721,-0.2327,5.88,7.02,-48.9,351.1589,-9.1318,-3.3448,43.81616845,-111.7846068,0,1502.177
1.001706,-0.0877,0.1625,0.999,0.0226,0.0629,-0.1955,5.88,7.02,-48.9,351.1589,-9.1318,-3.3448,43.81616845,-111.7846068,0,1502.177
1.005664,-0.0928,0.1605,1.0151,0.0226,0.0629,-0.1955,5.88,7.02,-48.9,351.1589,-9.1318,-3.3448,43.81616845,-111.7846068,0,1502.177
1.007622,-0.0928,0.1605,1.0151,0.0226,0.0629,-0.1955,5.88,7.02,-48.9,349.9175,-9.2708,-3.6439,43.81616845,-111.7846068,0,1502.177
1.00923,-0.0928,0.1605,1.0151,0.0226,0.0629,-0.1955,5.88,7.02,-48.9,349.9175,-9.2708,-3.6439,43.81616845,-111.7846068,0,1502.177
1.02162,-0.0928,0.1605,1.0151,0.0421,0.0409,-0.1985,5.88,7.02,-48.9,349.9175,-9.2708,-3.6439,43.81616845,-111.7846068,0,1502.177
1.025718,-0.0901,0.1603,1.0153,0.0421,0.0409,-0.1985,5.88,7.02,-48.9,349.9175,-9.2708,-3.6439,43.81616845,-111.7846068,0,1502.177
1.027205,-0.0901,0.1603,1.0153,0.0421,0.0409,-0.1985,5.88,7.02,-48.9,350.176,-9.319,-3.8844,43.81616845,-111.7846068,0,1502.177
1.02853,-0.0901,0.1603,1.0153,0.0421,0.0409,-0.1985,5.88,7.02,-48.9,350.176,-9.319,-3.8844,43.81616845,-111.7846068,0,1502.177
1.034579,-0.0901,0.1603,1.0153,0.0421,0.0409,-0.1985,5.88,6.54,-48.48,350.176,-9.319,-3.8844,43.81616845,-111.7846068,0,1502.177
1.041437,-0.0901,0.1603,1.0153,0.0305,0.0495,-0.2376,5.88,6.54,-48.48,350.176,-9.319,-3.8844,43.81616845,-111.7846068,0,1502.177
1.045489,-0.0953,0.1664,1.009,0.0305,0.0495,-0.2376,5.88,6.54,-48.48,350.176,-9.319,-3.8844,43.81616845,-111.7846068,0,1502.177
1.04748,-0.0953,0.1664,1.009,0.0305,0.0495,-0.2376,5.88,6.54,-48.48,350.4526,-9.3392,-4.1545,43.81616845,-111.7846068,0,1502.177
1.049074,-0.0953,0.1664,1.009,0.0305,0.0495,-0.2376,5.88,6.54,-48.48,350.4526,-9.3392,-4.1545,43.81616845,-111.7846068,0,1502.177
1.061112,-0.0953,0.1664,1.009,0.0183,0.0654,-0.237,5.88,6.54,-48.48,350.4526,-9.3392,-4.1545,43.81616845,-111.7846068,0,1502.177
1.0657,-0.107,0.1708,1.0153,0.0183,0.0654,-0.237,5.88,6.54,-48.48,350.4526,-9.3392,-4.1545,43.81616845,-111.7846068,0,1502.177
1.067561,-0.107,0.1708,1.0153,0.0183,0.0654,-0.237,5.88,6.54,-48.48,350.7628,-9.355,-4.4866,43.81616845,-111.7846068,0,1502.177
1.069302,-0.107,0.1708,1.0153,0.0183,0.0654,-0.237,5.88,6.54,-48.48,350.7628,-9.355,-4.4866,43.81616845,-111.7846068,0,1502.177
1.074681,-0.107,0.1708,1.0153,0.0183,0.0654,-0.237,5.64,6,-47.94,350.7628,-9.355,-4.4866,43.81616845,-111.7846068,0,1502.177
1.081686,-0.107,0.1708,1.0153,0.0263,0.0293,-0.2016,5.64,6,-47.94,350.7628,-9.355,-4.4866,43.81616845,-111.7846068,0,1502.177
1.086152,-0.0943,0.1502,1.0126,0.0263,0.0293,-0.2016,5.64,6,-47.94,350.7628,-9.355,-4.4866,43.81616845,-111.7846068,0,1502.177
1.087865,-0.0943,0.1502,1.0126,0.0263,0.0293,-0.2016,5.64,6,-47.94,351.4396,-9.3611,-4.571,43.81616845,-111.7846068,0,1502.177
1.089227,-0.0943,0.1502,1.0126,0.0263,0.0293,-0.2016,5.64,6,-47.94,351.4396,-9.3611,-4.571,43.81616845,-111.7846068,0,1502.177
1.101373,-0.0943,0.1502,1.0126,0.0476,0.0397,-0.1613,5.64,6,-47.94,351.4396,-9.3611,-4.571,43.81616845,-111.7846068,0,1502.177
1.106161,-0.1021,0.1195,1.0302,0.0476,0.0397,-0.1613,5.64,6,-47.94,351.4396,-9.3611,-4.571,43.81616845,-111.7846068,0,1502.177
1.108132,-0.1021,0.1195,1.0302,0.0476,0.0397,-0.1613,5.64,6,-47.94,351.6355,-9.3593,-4.6734,43.81616845,-111.7846068,0,1502.177
1.109684,-0.1021,0.1195,1.0302,0.0476,0.0397,-0.1613,5.64,6,-47.94,351.6355,-9.3593,-4.6734,43.81616845,-111.7846068,0,1502.177
1.114229,-0.1021,0.1195,1.0302,0.0476,0.0397,-0.1613,5.88,6.42,-47.7,351.6355,-9.3593,-4.6734,43.81616845,-111.7846068,0,1502.177
1.12179,-0.1021,0.1195,1.0302,0.1277,0.0397,-0.1326,5.88,6.42,-47.7,351.6355,-9.3593,-4.6734,43.81616845,-111.7846068,0,1502.177
1.125717,-0.0865,0.1031,1.0254,0.1277,0.0397,-0.1326,5.88,6.42,-47.7,351.6355,-9.3593,-4.6734,43.81616845,-111.7846068,0,1502.177
1.127784,-0.0865,0.1031,1.0254,0.1277,0.0397,-0.1326,5.88,6.42,-47.7,351.8399,-9.3722,-4.7723,43.81616845,-111.7846068,0,1502.177
1.129591,-0.0865,0.1031,1.0254,0.1277,0.0397,-0.1326,5.88,6.42,-47.7,351.8399,-9.3722,-4.7723,43.81616845,-111.7846068,0,1502.177
1.141347,-0.0865,0.1031,1.0254,0.2175,0.0421,-0.1295,5.88,6.42,-47.7,351.8399,-9.3722,-4.7723,43.81616845,-111.7846068,0,1502.177
1.146316,-0.0916,0.107,0.9951,0.2175,0.0421,-0.1295,5.88,6.42,-47.7,351.8399,-9.3722,-4.7723,43.81616845,-111.7846068,0,1502.177
1.148451,-0.0916,0.107,0.9951,0.2175,0.0421,-0.1295,5.88,6.42,-47.7,352.015,-9.4237,-4.874,43.81616845,-111.7846068,0,1502.177
1.150239,-0.0916,0.107,0.9951,0.2175,0.0421,-0.1295,5.88,6.42,-47.7,352.015,-9.4237,-4.874,43.81616845,-111.7846068,0,1502.177
1.154687,-0.0916,0.107,0.9951,0.2175,0.0421,-0.1295,5.34,6.72,-47.94,352.015,-9.4237,-4.874,43.81616845,-111.7846068,0,1502.177
1.162892,-0.0916,0.107,0.9951,0.2315,0.0611,-0.1515,5.34,6.72,-47.94,352.015,-9.4237,-4.874,43.81616845,-111.7846068,0,1502.177
1.166586,-0.097,0.1273,0.956,0.2315,0.0611,-0.1515,5.34,6.72,-47.94,352.015,-9.4237,-4.874,43.81616845,-111.7846068,0,1502.177
1.16822,-0.097,0.1273,0.956,0.2315,0.0611,-0.1515,5.34,6.72,-47.94,354.1022,-9.4554,-5.0104,43.81616845,-111.7846068,0,1502.177
1.169852,-0.097,0.1273,0.956,0.2315,0.0611,-0.1515,5.34,6.72,-47.94,354.1022,-9.4554,-5.0104,43.81616845,-111.7846068,0,1502.177
1.18176,-0.097,0.1273,0.956,0.179,0.0654,-0.1649,5.34,6.72,-47.94,354.1022,-9.4554,-5.0104,43.81616845,-111.7846068,0,1502.177
1.186262,-0.0894,0.1373,0.9323,0.179,0.0654,-0.1649,5.34,6.72,-47.94,354.1022,-9.4554,-5.0104,43.81616845,-111.7846068,0,1502.177
1.188292,-0.0894,0.1373,0.9323,0.179,0.0654,-0.1649,5.34,6.72,-47.94,354.3158,-9.458,-5.1433,43.81616845,-111.7846068,0,1502.177
1.190175,-0.0894,0.1373,0.9323,0.179,0.0654,-0.1649,5.34,6.72,-47.94,354.3158,-9.458,-5.1433,43.81616845,-111.7846068,0,1502.177
1.194921,-0.0894,0.1373,0.9323,0.179,0.0654,-0.1649,5.34,6.72,-48.24,354.3158,-9.458,-5.1433,43.81616845,-111.7846068,0,1502.177
1.202029,-0.0894,0.1373,0.9323,0.1332,0.0623,-0.179,5.34,6.72,-48.24,354.3158,-9.458,-5.1433,43.81616845,-111.7846068,0,1502.177
1.206547,-0.0919,0.1358,0.9315,0.1332,0.0623,-0.179,5.34,6.72,-48.24,354.3158,-9.458,-5.1433,43.81616845,-111.7846068,0,1502.177
1.208246,-0.0919,0.1358,0.9315,0.1332,0.0623,-0.179,5.34,6.72,-48.24,355.1748,-9.4615,-5.2652,43.81616845,-111.7846068,0,1502.177
1.209614,-0.0919,0.1358,0.9315,0.1332,0.0623,-0.179,5.34,6.72,-48.24,355.1748,-9.4615,-5.2652,43.81616845,-111.7846068,0,1502.177
1.222012,-0.0919,0.1358,0.9315,0.11,0.0409,-0.168,5.34,6.72,-48.24,355.1748,-9.4615,-5.2652,43.81616845,-111.7846068,0,1502.177
1.225972,-0.0904,0.1397,0.9372,0.11,0.0409,-0.168,5.34,6.72,-48.24,355.1748,-9.4615,-5.2652,43.81616845,-111.7846068,0,1502.177
1.22734,-0.0904,0.1397,0.9372,0.11,0.0409,-0.168,5.34,6.72,-48.24,355.382,-9.4763,-5.3528,43.81616845,-111.7846068,0,1502.177
1.228608,-0.0904,0.1397,0.9372,0.11,0.0409,-0.168,5.34,6.72,-48.24,355.382,-9.4763,-5.3528,43.81616845,-111.7846068,0,1502.177
1.234752,-0.0904,0.1397,0.9372,0.11,0.0409,-0.168,5.22,6.48,-48.12,355.382,-9.4763,-5.3528,43.81616845,-111.7846068,0,1502.177
1.241897,-0.0904,0.1397,0.9372,0.0843,-0.0348,-0.146,5.22,6.48,-48.12,355.382,-9.4763,-5.3528,43.81616845,-111.7846068,0,1502.177
1.246457,-0.0987,0.1429,0.9406,0.0843,-0.0348,-0.146,5.22,6.48,-48.12,355.382,-9.4763,-5.3528,43.81616845,-111.7846068,0,1502.177
1.248047,-0.0987,0.1429,0.9406,0.0843,-0.0348,-0.146,5.22,6.48,-48.12,356.2004,-9.4877,-5.3549,43.81616845,-111.7846068,0,1502.177
1.249685,-0.0987,0.1429,0.9406,0.0843,-0.0348,-0.146,5.22,6.48,-48.12,356.2004,-9.4877,-5.3549,43.81616845,-111.7846068,0,1502.177
1.261713,-0.0987,0.1429,0.9406,0.0635,-0.1075,-0.1051,5.22,6.48,-48.12,356.2004,-9.4877,-5.3549,43.81616845,-111.7846068,0,1502.177
1.266694,-0.1087,0.1534,0.9494,0.0635,-0.1075,-0.1051,5.22,6.48,-48.12,356.2004,-9.4877,-5.3549,43.81616845,-111.7846068,0,1502.177
1.26773,-0.1087,0.1534,0.9494,0.0635,-0.1075,-0.1051,5.22,6.48,-48.12,356.3336,-9.4994,-5.279,43.81616845,-111.7846068,0,1502.177
1.268797,-0.1087,0.1534,0.9494,0.0635,-0.1075,-0.1051,5.22,6.48,-48.12,356.3336,-9.4994,-5.279,43.81616845,-111.7846068,0,1502.177
1.274789,-0.1087,0.1534,0.9494,0.0635,-0.1075,-0.1051,4.92,6.06,-48.3,356.3336,-9.4994,-5.279,43.81616845,-111.7846068,0,1502.177
1.282085,-0.1087,0.1534,0.9494,0.0367,-0.1723,-0.0867,4.92,6.06,-48.3,356.3336,-9.4994,-5.279,43.81616845,-111.7846068,0,1502.177
1.286613,-0.1016,0.16,0.9359,0.0367,-0.1723,-0.0867,4.92,6.06,-48.3,356.3336,-9.4994,-5.279,43.81616845,-111.7846068,0,1502.177
1.287962,-0.1016,0.16,0.9359,0.0367,-0.1723,-0.0867,4.92,6.06,-48.3,357.087,-9.5033,-5.1294,43.81616845,-111.7846068,0,1502.177
1.289233,-0.1016,0.16,0.9359,0.0367,-0.1723,-0.0867,4.92,6.06,-48.3,357.087,-9.5033,-5.1294,43.81616845,-111.7846068,0,1502.177
1.302076,-0.1016,0.16,0.9359,-0.0183,-0.1808,-0.0751,4.92,6.06,-48.3,357.087,-9.5033,-5.1294,43.81616845,-111.7846068,0,1502.177
1.30649,-0.0811,0.1715,0.9245,-0.0183,-0.1808,-0.0751,4.92,6.06,-48.3,357.087,-9.5033,-5.1294,43.81616845,-111.7846068,0,1502.177
1.308053,-0.0811,0.1715,0.9245,-0.0183,-0.1808,-0.0751,4.92,6.06,-48.3,357.1756,-9.4686,-4.9533,43.81616845,-111.7846068,0,1502.177
1.30964,-0.0811,0.1715,0.9245,-0.0183,-0.1808,-0.0751,4.92,6.06,-48.3,357.1756,-9.4686,-4.9533,43.81616845,-111.7846068,0,1502.177
1.315626,-0.0811,0.1715,0.9245,-0.0183,-0.1808,-0.0751,5.34,5.82,-48.24,357.1756,-9.4686,-4.9533,43.81616845,-111.7846068,0,1502.177
1.322155,-0.0811,0.1715,0.9245,-0.0788,-0.1527,-0.08,5.34,5.82,-48.24,357.1756,-9.4686,-4.9533,43.81616845,-111.7846068,0,1502.177
1.32624,-0.0691,0.1766,0.9264,-0.0788,-0.1527,-0.08,5.34,5.82,-48.24,357.1756,-9.4686,-4.9533,43.81616845,-111.7846068,0,1502.177
1.327596,-0.0691,0.1766,0.9264,-0.0788,-0.1527,-0.08,5.34,5.82,-48.24,356.4656,-9.3746,-4.7998,43.81616845,-111.7846068,0,1502.177
1.328752,-0.0691,0.1766,0.9264,-0.0788,-0.1527,-0.08,5.34,5.82,-48.24,356.4656,-9.3746,-4.7998,43.81616845,-111.7846068,0,1502.177
1.341943,-0.0691,0.1766,0.9264,-0.1411,-0.1271,-0.0867,5.34,5.82,-48.24,356.4656,-9.3746,-4.7998,43.81616845,-111.7846068,0,1502.177
1.346805,-0.0762,0.1871,0.9455,-0.1411,-0.1271,-0.0867,5.34,5.82,-48.24,356.4656,-9.3746,-4.7998,43.81616845,-111.7846068,0,1502.177
1.348343,-0.0762,0.1871,0.9455,-0.1411,-0.1271,-0.0867,5.34,5.82,-48.24,356.5552,-9.2282,-4.6803,43.81616845,-111.7846068,0,1502.177
1.349781,-0.0762,0.1871,0.9455,-0.1411,-0.1271,-0.0867,5.34,5.82,-48.24,356.5552,-9.2282,-4.6803,43.81616845,-111.7846068,0,1502.177
1.355177,-0.0762,0.1871,0.9455,-0.1411,-0.1271,-0.0867,4.8,5.34,-48.12,356.5552,-9.2282,-4.6803,43.81616845,-111.7846068,0,1502.177
1.362642,-0.0762,0.1871,0.9455,-0.1674,-0.1057,-0.08,4.8,5.34,-48.12,356.5552,-9.2282,-4.6803,43.81616845,-111.7846068,0,1502.177
1.366239,-0.065,0.1854,0.964,-0.1674,-0.1057,-0.08,4.8,5.34,-48.12,356.5552,-9.2282,-4.6803,43.81616845,-111.7846068,0,1502.177
1.367629,-0.065,0.1854,0.964,-0.1674,-0.1057,-0.08,4.8,5.34,-48.12,356.6125,-9.0798,-4.5787,43.81616845,-111.7846068,0,1502.177
1.368823,-0.065,0.1854,0.964,-0.1674,-0.1057,-0.08,4.8,5.34,-48.12,356.6125,-9.0798,-4.5787,43.81616845,-111.7846068,0,1502.177
1.382764,-0.065,0.1854,0.964,-0.1533,-0.0886,-0.0666,4.8,5.34,-48.12,356.6125,-9.0798,-4.5787,43.81616845,-111.7846068,0,1502.177
1.387045,-0.0555,0.1835,0.9814,-0.1533,-0.0886,-0.0666,4.8,5.34,-48.12,356.6125,-9.0798,-4.5787,43.81616845,-111.7846068,0,1502.177
1.388758,-0.0555,0.1835,0.9814,-0.1533,-0.0886,-0.0666,4.8,5.34,-48.12,356.6746,-8.9783,-4.4787,43.81616845,-111.7846068,0,1502.177
1.390597,-0.0555,0.1835,0.9814,-0.1533,-0.0886,-0.0666,4.8,5.34,-48.12,356.6746,-8.9783,-4.4787,43.81616845,-111.7846068,0,1502.177
1.395541,-0.0555,0.1835,0.9814,-0.1533,-0.0886,-0.0666,4.56,5.46,-48.3,356.6746,-8.9783,-4.4787,43.81616845,-111.7846068,0,1502.177
1.403851,-0.0555,0.1835,0.9814,-0.1515,-0.0874,-0.08,4.56,5.46,-48.3,356.6746,-8.9783,-4.4787,43.81616845,-111.7846068,0,1502.177
1.406603,-0.064,0.1888,0.9936,-0.1515,-0.0874,-0.08,4.56,5.46,-48.3,356.6746,-8.9783,-4.4787,43.81616845,-111.7846068,0,1502.177
1.408316,-0.064,0.1888,0.9936,-0.1515,-0.0874,-0.08,4.56,5.46,-48.3,356.7494,-8.9173,-4.3735,43.81616845,-111.7846068,0,1502.177
1.409887,-0.064,0.1888,0.9936,-0.1515,-0.0874,-0.08,4.56,5.46,-48.3,356.7494,-8.9173,-4.3735,43.81616845,-111.7846068,0,1502.177
1.423269,-0.064,0.1888,0.9936,-0.16,-0.1008,-0.0996,4.56,5.46,-48.3,356.7494,-8.9173,-4.3735,43.81616845,-111.7846068,0,1502.177
1.429168,-0.0667,0.1954,0.9926,-0.16,-0.1008,-0.0996,4.56,5.46,-48.3,356.7494,-8.9173,-4.3735,43.81616845,-111.7846068,0,1502.177
1.431504,-0.0667,0.1954,0.9926,-0.16,-0.1008,-0.0996,4.56,5.46,-48.3,356.8485,-8.898,-4.2544,43.81616845,-111.7846068,0,1502.177
1.433411,-0.0667,0.1954,0.9926,-0.16,-0.1008,-0.0996,4.56,5.46,-48.3,356.8485,-8.898,-4.2544,43.81616845,-111.7846068,0,1502.177
1.435372,-0.0667,0.1954,0.9926,-0.16,-0.1008,-0.0996,4.62,5.58,-48.18,356.8485,-8.898,-4.2544,43.81616845,-111.7846068,0,1502.177
1.443342,-0.0667,0.1954,0.9926,-0.1833,-0.0977,-0.0922,4.62,5.58,-48.18,356.8485,-8.898,-4.2544,43.81616845,-111.7846068,0,1502.177
1.44708,-0.0613,0.2008,1.0043,-0.1833,-0.0977,-0.0922,4.62,5.58,-48.18,356.8485,-8.898,-4.2544,43.81616845,-111.7846068,0,1502.177
1.44895,-0.0613,0.2008,1.0043,-0.1833,-0.0977,-0.0922,4.62,5.58,-48.18,356.5444,-8.8925,-4.1313,43.81616845,-111.7846068,0,1502.177
1.450747,-0.0613,0.2008,1.0043,-0.1833,-0.0977,-0.0922,4.62,5.58,-48.18,356.5444,-8.8925,-4.1313,43.81616845,-111.7846068,0,1502.177
1.46263,-0.0613,0.2008,1.0043,-0.1521,-0.1124,-0.0568,4.62,5.58,-48.18,356.5444,-8.8925,-4.1313,43.81616845,-111.7846068,0,1502.177
1.466973,-0.0572,0.1945,1.017,-0.1521,-0.1124,-0.0568,4.62,5.58,-48.18,356.5444,-8.8925,-4.1313,43.81616845,-111.7846068,0,1502.177
1.468453,-0.0572,0.1945,1.017,-0.1521,-0.1124,-0.0568,4.62,5.58,-48.18,356.5938,-8.9022,-3.984,43.81616845,-111.7846068,0,1502.177
1.469978,-0.0572,0.1945,1.017,-0.1521,-0.1124,-0.0568,4.62,5.58,-48.18,356.5938,-8.9022,-3.984,43.81616845,-111.7846068,0,1502.177
1.475676,-0.0572,0.1945,1.017,-0.1521,-0.1124,-0.0568,3.96,5.58,-48.3,356.5938,-8.9022,-3.984,43.81616845,-111.7846068,0,1502.177
