Time_s,xAccel_m_s2,yAccel_m_s2,zAccel_m_s2,xRate_rad_s,yRate_rad_s,zRate_rad_s,xMag_uT,yMag_uT,zMag_uT,e0,e1,e2,e3,u_m_s,v_m_s,w_m_s,gx_m_s2,gy_m_s2,gz_m_s2,xI_m,yI_m,zI_m,GPS_lat_deg,GPS_long_deg,Alt_m,delta_t,delta_e,delta_a,delta_r
45.197261810,1.844452739,0.199903488,8.070518494,-5.016996384,0.417725801,-0.106841534,30.717775345,-0.762620568,-43.183757782,-0.217773035,-0.883526027,0.402564526,-0.099491030,20.226825714,2.015730619,-0.927838802,3.437704086,2.939924240,-8.693620682,-58.492240906,-310.294067383,-38.442905426,43.815674223,-111.787863931,1707.442871094,0.968827903,0.031941030,-0.982412040,0.005025126
45.261150360,1.969172478,0.251059532,13.124465942,-5.055327892,0.442173660,0.018589063,31.876630783,12.875819206,-40.337253571,-0.362122595,-0.836383939,0.408948123,-0.045723844,20.346700668,2.608232021,-0.809041083,3.648951054,5.534886360,-7.217355251,-57.742031097,-311.191040039,-37.862598419,43.815680970,-111.787875110,1706.862548828,0.976309240,0.051597051,-0.979899526,-0.010050251
45.331970215,2.337453842,0.291591644,18.452461243,-5.121988773,0.397726208,0.153661445,33.112377167,25.891891479,-32.282833099,-0.512039602,-0.755950749,0.407606661,0.014520571,20.504631042,3.200860500,-0.692824364,3.874670267,7.695692062,-4.669400215,-56.900432587,-312.137207031,-37.132453918,43.815688538,-111.787886903,1706.132446289,0.968827903,0.036855038,-0.962311566,-0.010050251
45.394054413,2.616995811,0.335889816,22.558975220,-5.163312435,0.335889190,0.265299886,34.144287109,34.152198792,-21.835655212,-0.630371332,-0.662434995,0.399152696,0.067000978,20.657558441,3.630303383,-0.608117819,4.060828209,8.706062317,-1.937562227,-56.135356903,-312.903656006,-36.421386719,43.815695419,-111.787896455,1705.421386719,0.968827903,0.061425060,-0.912060320,0.005025126
45.460903168,2.939946175,0.381689072,25.294509888,-5.106367111,0.206559747,0.375918597,35.234687805,38.650726318,-8.581256866,-0.738481104,-0.541376233,0.383255154,0.121131837,20.843435287,3.944328785,-0.561328173,4.259131432,8.752989769,1.133569479,-55.260940552,-313.647369385,-35.602146149,43.815703283,-111.787905725,1704.602172852,0.968827903,0.066339068,-0.728643239,-0.010050251
45.527095795,3.285163879,0.400776863,25.021469116,-4.654983044,0.067230776,0.466245919,36.361499786,38.326045990,4.237340927,-0.819019914,-0.411234707,0.363163948,0.167941198,21.045307159,4.065271854,-0.588293076,4.473112583,7.815131187,3.867172956,-54.327308655,-314.299713135,-34.767826080,43.815711679,-111.787913855,1703.767822266,0.968827903,0.085995086,-0.444723606,0.005025126
45.579959869,3.488709688,0.382761478,21.921583176,-3.853187323,-0.041305628,0.545779884,37.362297058,35.443218231,12.523463249,-0.862020135,-0.312649965,0.347477287,0.196037918,21.215633392,3.998982668,-0.676344037,4.666980267,6.633336067,5.500741482,-53.531574249,-314.771270752,-34.105407715,43.815718835,-111.787919732,1703.105468750,0.976309240,0.098280095,-0.311557800,-0.010050251
45.646095276,3.927201509,0.350526333,16.068523407,-2.896193981,-0.142580211,0.595190644,38.733764648,30.445629120,19.538667679,-0.893571496,-0.209170997,0.332538426,0.217245951,21.434427261,3.723121166,-0.830356717,4.930759430,5.094440937,6.765670776,-52.484149933,-315.320068359,-33.293598175,43.815728255,-111.787926572,1702.293579102,0.967581034,0.068796068,-0.309045225,-0.010050251
45.711837769,4.209621906,0.318367720,12.580017090,-2.376205683,-0.165307254,0.583101988,40.044044495,25.171800613,23.913490295,-0.910555899,-0.124333166,0.321282566,0.228487939,21.627735138,3.310830116,-0.924471438,5.172594070,3.685485601,7.463342190,-51.405143738,-315.840270996,-32.502155304,43.815737959,-111.787933056,1701.502197266,0.967581034,0.063882060,-0.236180902,0.007537689
45.775444031,4.423573017,0.267966032,10.326643944,-1.909755945,-0.161856234,0.565086305,41.144023895,20.273778915,26.554525375,-0.919214904,-0.055685602,0.312148333,0.233466268,21.791225433,2.825865030,-0.985000551,5.367033005,2.445312977,7.826583385,-50.339271545,-316.330810547,-31.745538712,43.815747544,-111.787939170,1700.745483398,0.968827903,0.049140047,-0.130653262,-0.010050251
45.841712952,4.619524002,0.213441849,8.631087303,-1.349705100,-0.123511210,0.533238053,42.064239502,15.856911659,28.074159622,-0.923512816,-0.000212758,0.304668933,0.233025551,21.936229706,2.250572920,-1.031226993,5.512504578,1.405581236,7.979764938,-49.215095520,-316.835266113,-30.961658478,43.815757654,-111.787945457,1699.961669922,0.968827903,0.044226043,-0.103015073,0.005025126
45.909858704,4.791599751,0.147454381,8.076070786,-0.963007987,-0.070904851,0.489451736,42.741981506,12.173666000,28.877763748,-0.925766230,0.041493043,0.298439443,0.228405669,22.056507111,1.621101260,-1.048840523,5.600265026,0.591423273,8.020425797,-48.051422119,-317.350952148,-30.155467987,43.815768120,-111.787951884,1699.155517578,0.967581034,0.056511056,-0.090452261,-0.010050251
45.973888397,4.889523029,0.091178611,7.976744652,-0.735286415,-0.037741818,0.427571267,43.159343719,9.353317261,29.305074692,-0.927066863,0.071012698,0.293182939,0.222594127,22.142135620,1.041093469,-1.054399848,5.636908531,-0.005898938,8.016562462,-46.954273224,-317.835021973,-29.396192551,43.815777986,-111.787957917,1698.396240234,0.968827903,0.044226043,-0.103015073,-0.010050251
46.038600922,4.980318546,0.044075906,8.396368980,-0.641642630,0.009436315,0.357207000,43.391925812,6.952071667,29.627857208,-0.927892566,0.095294565,0.287670910,0.217209309,22.207267761,0.506684005,-1.047221303,5.637642384,-0.503861308,8.000196457,-45.843189240,-318.325622559,-28.627037048,43.815787979,-111.787964032,1697.627075195,0.968827903,0.061425060,-0.087939702,0.005025126
46.106426239,5.052037716,-0.010109246,8.662149429,-0.544812143,0.030301325,0.297359258,43.482219696,4.802084446,29.920513153,-0.928361595,0.116779216,0.281589240,0.212638080,22.256488800,0.006317970,-1.043589711,5.610900879,-0.946337879,7.978863716,-44.676715851,-318.843292236,-27.820287704,43.815798469,-111.787970484,1696.820312500,0.968827903,0.049140047,-0.100502513,-0.010050251
46.173454285,5.123502731,-0.045661092,9.068862915,-0.531432390,0.065114774,0.227080464,43.453186035,2.957559824,30.200557709,-0.928388834,0.135595232,0.275182694,0.209720448,22.291082382,-0.419345081,-1.036323190,5.565292835,-1.332284570,7.955661297,-43.522426605,-319.360260010,-27.023675919,43.815808850,-111.787976927,1696.023681641,0.967581034,0.063882060,-0.100502513,0.005025126
46.238140106,5.153914452,-0.078596354,9.246842384,-0.522639513,0.075547978,0.173600972,43.343276978,1.361486554,30.471414566,-0.927900553,0.152707264,0.268574357,0.208683848,22.314254761,-0.764066398,-1.034235835,5.509675980,-1.675583601,7.929432869,-42.407413483,-319.866210938,-26.256708145,43.815818877,-111.787983233,1695.256713867,0.968827903,0.061425060,-0.055276383,-0.010050251
46.305347443,5.187950134,-0.104861736,9.429785728,-0.386969596,0.090127185,0.123314917,43.179985046,0.010781825,30.732543945,-0.927277207,0.167375013,0.262066096,0.208480299,22.332145691,-1.070894718,-1.031615376,5.447444916,-1.968926191,7.904977798,-41.248451233,-320.400665283,-25.462463379,43.815829300,-111.787989894,1694.462402344,0.968827903,0.036855038,-0.042713568,0.005025126
46.368778229,5.135268211,-0.132660151,10.226404190,-0.282365531,0.134360611,0.086752854,42.955936432,-0.918456316,31.031341553,-0.927109480,0.177129209,0.256005853,0.208696678,22.345653534,-1.321781874,-1.013920903,5.377404690,-2.169562578,7.900413990,-40.154644012,-320.914550781,-24.715921402,43.815839137,-111.787996299,1693.715942383,0.976309240,0.014742015,-0.085427135,0.005025126
46.436859131,5.233651161,-0.157986164,11.566165924,-0.346764743,0.204773039,0.037781641,42.587654114,-1.773943424,31.498336792,-0.927039325,0.186477810,0.247980103,0.210547090,22.364320755,-1.537041545,-0.983434021,5.276762962,-2.362484694,7.912930489,-38.980102539,-321.478729248,-23.920507431,43.815849700,-111.788003331,1692.920532227,0.968827903,-0.046683047,-0.105527639,-0.010050251
46.503704071,5.248440266,-0.164959192,14.029769897,-0.440609008,0.342444867,-0.014169218,41.997833252,-2.654172897,32.220142365,-0.926786244,0.196980283,0.236512572,0.215239137,22.379489899,-1.680169106,-0.926179230,5.129293919,-2.577761412,7.942637920,-37.825077057,-322.048553467,-23.150314331,43.815860087,-111.788010433,1692.150268555,0.968827903,-0.063882060,-0.092964821,0.005025126
46.564941406,5.257884979,-0.174645424,16.852108002,-0.453669131,0.466834635,-0.040541288,41.187942505,-3.479673624,33.172962189,-0.926688850,0.206769407,0.222138554,0.221695036,22.392587662,-1.770453215,-0.861353159,4.934756756,-2.788841963,7.994407654,-36.763721466,-322.589050293,-22.461252213,43.815869632,-111.788017169,1691.461303711,0.968827903,-0.071253069,-0.090452261,-0.010050251
46.634674072,5.254114151,-0.179764509,19.835857391,-0.456500053,0.592979729,-0.074594267,39.946132660,-4.388700008,34.554973602,-0.926803291,0.216836289,0.201771736,0.230880842,22.400556564,-1.841939926,-0.792009592,4.649364948,-3.023733377,8.079633713,-35.549655914,-323.233062744,-21.706436157,43.815880551,-111.788025196,1690.706420898,0.968827903,-0.103194103,-0.108040199,0.005025126
46.701820374,5.161669731,-0.182059050,22.765872955,-0.508506358,0.732219934,-0.096162409,38.393535614,-5.315548420,36.148052216,-0.926747441,0.226127863,0.177842483,0.241614327,22.395963669,-1.885076761,-0.723720789,4.304328918,-3.263201475,8.177059174,-34.375022888,-323.889038086,-21.020675659,43.815891114,-111.788033372,1690.020629883,0.976309240,-0.088452086,-0.090452261,0.005025126
46.769939423,5.196941376,-0.189913988,25.203620911,-0.484724104,0.825493991,-0.108807892,36.462745667,-6.302606106,37.943988800,-0.926356554,0.234582171,0.149826407,0.253745854,22.377170563,-1.922444940,-0.665885806,3.891293526,-3.511680126,8.280457497,-33.179653168,-324.597351074,-20.377389908,43.815901865,-111.788042200,1689.377441406,0.968827903,-0.098280095,-0.108040199,-0.010050251
46.830780029,5.128705978,-0.187088728,26.972194672,-0.521019757,0.904214621,-0.131133601,34.467449188,-7.234961510,39.606201172,-0.925330460,0.241474733,0.122299038,0.265511930,22.337522507,-1.946324348,-0.621932387,3.479651451,-3.740327835,8.363133430,-32.112491608,-325.271484375,-19.855537415,43.815911462,-111.788050602,1688.855590820,0.968827903,-0.088452086,-0.090452261,0.005025126
46.899429321,5.029125214,-0.194141150,28.483037949,-0.489310145,0.962253213,-0.138657853,31.937189102,-8.328814507,41.468620300,-0.923228681,0.248213470,0.089066483,0.279474556,22.270416260,-1.970420599,-0.581354082,2.981271505,-3.998720646,8.435771942,-30.915231705,-326.082702637,-19.333496094,43.815922229,-111.788060712,1688.333496094,0.967581034,-0.090909094,-0.090452261,-0.010050251
46.962753296,4.873821259,-0.191061497,29.489620209,-0.473063439,1.006942987,-0.155413121,29.379034042,-9.329568863,43.114181519,-0.920363545,0.252964526,0.057115559,0.292707801,22.185535431,-1.993113399,-0.551285744,2.486340284,-4.233397961,8.481537819,-29.824356079,-326.880706787,-18.919692993,43.815932039,-111.788070658,1687.919677734,0.968827903,-0.103194103,-0.105527639,0.005025126
47.028682709,4.623299122,-0.193850517,30.475517273,-0.502729654,1.058447599,-0.165781721,26.488683701,-10.453135490,44.699901581,-0.916003108,0.257372707,0.022315182,0.306919485,22.076908112,-2.013833761,-0.519447684,1.951978564,-4.485067368,8.491991997,-28.710557938,-327.762847900,-18.561241150,43.815942056,-111.788081653,1687.561279297,0.976309240,-0.068796068,-0.092964821,-0.010050251
47.095932007,4.508028030,-0.196224213,30.550277710,-0.479803443,1.053562284,-0.181085393,23.391218185,-11.659509659,46.107559204,-0.910047650,0.261237502,-0.013780058,0.321525127,21.948385239,-2.035552502,-0.506878495,1.405965090,-4.743933678,8.459217072,-27.606601715,-328.716552734,-18.273931503,43.815951984,-111.788093539,1687.273925781,0.967581034,-0.066339068,-0.108040199,-0.010050251
47.161163330,4.272977829,-0.192226887,30.067508698,-0.505869687,1.044274330,-0.199073091,20.349264145,-12.896340370,47.207969666,-0.902692258,0.264832675,-0.048473064,0.335649848,21.798976898,-2.050590038,-0.505426645,0.889050364,-5.002204418,8.380187035,-26.575660706,-329.691101074,-18.069873810,43.815961256,-111.788105686,1687.069824219,0.967581034,-0.039312039,-0.095477387,0.005025126
47.227668762,3.992274761,-0.196480274,29.043567657,-0.479876637,1.000745296,-0.204713956,17.293100357,-14.202445984,48.044139862,-0.893806040,0.268320203,-0.082812943,0.349652797,21.630279541,-2.069503546,-0.515246511,0.392524332,-5.265729427,8.255787849,-25.573192596,-330.730987549,-17.933578491,43.815970271,-111.788118646,1686.933593750,0.968827903,-0.039312039,-0.110552765,-0.010050251
47.294425964,3.703559637,-0.193144321,27.813241959,-0.502602041,0.964166284,-0.224549830,14.338885307,-15.568145752,48.590427399,-0.883544981,0.271992236,-0.115869276,0.363239408,21.449560165,-2.088433504,-0.528975427,-0.066191204,-5.532708645,8.088558197,-24.622779846,-331.816955566,-17.863407135,43.815978818,-111.788132181,1686.863403320,0.968827903,-0.061425060,-0.118090451,0.007537689
47.364807129,3.310965300,-0.196192741,27.081665039,-0.527059376,0.959759533,-0.234451160,11.301649094,-17.139257431,48.862247467,-0.871049464,0.276531041,-0.150116429,0.377185076,21.250364304,-2.108164549,-0.529757500,-0.511288583,-5.825880527,7.863696575,-23.686992645,-333.002044678,-17.853698730,43.815987234,-111.788146952,1686.853759766,0.976309240,-0.049140047,-0.092964821,-0.010050251
47.428173065,3.106122732,-0.199005127,26.474628448,-0.471255720,0.941164255,-0.248289362,8.630079269,-18.524845123,48.901454926,-0.858774543,0.279852599,-0.180059046,0.389573723,21.069808960,-2.132085800,-0.529465973,-0.885754526,-6.079863548,7.634836197,-22.907157898,-334.100463867,-17.895488739,43.815994247,-111.788160642,1686.895507812,0.968827903,-0.049140047,-0.103015073,-0.010050251
47.493053436,2.815448284,-0.193045139,25.698654175,-0.458516091,0.923950732,-0.267031044,5.996015072,-19.877729416,48.763954163,-0.845326662,0.282371074,-0.209461614,0.402262509,20.877424240,-2.153565168,-0.532103837,-1.240709186,-6.327425480,7.379997253,-22.174211502,-335.252380371,-17.982635498,43.816000839,-111.788174999,1686.982666016,0.967581034,-0.027027028,-0.080402009,0.007537689
47.564716339,2.468788147,-0.194284439,24.583019257,-0.379850596,0.879695773,-0.274373353,3.254572630,-21.240852356,48.448253632,-0.829879582,0.283847630,-0.239877149,0.416160107,20.663038254,-2.182507515,-0.542031944,-1.582741380,-6.570929527,7.096325874,-21.445173264,-336.551910400,-18.124343872,43.816007395,-111.788191195,1687.124389648,0.968827903,-0.004914005,0.007537689,-0.010050251
47.628707886,2.176722527,-0.191108704,23.573232651,-0.126625434,0.821896970,-0.281080931,1.008561015,-21.950387955,48.230312347,-0.817110837,0.280950159,-0.263029337,0.429199815,20.473255157,-2.222697735,-0.551764250,-1.845980525,-6.711051464,6.898851395,-20.867052078,-337.732177734,-18.284862518,43.816012594,-111.788205905,1687.284912109,0.968827903,0.024570024,0.125628144,0.005025126
47.696765900,1.871053696,-0.200632095,22.574161530,0.316173762,0.733834326,-0.275975674,-1.134058833,-21.552637100,48.406593323,-0.806947351,0.268611640,-0.280081689,0.445239335,20.273138046,-2.289258003,-0.561104238,-2.083287716,-6.693798065,6.847845554,-20.327493668,-339.003234863,-18.485067368,43.816017447,-111.788221747,1687.485107422,0.968827903,0.058968060,0.180904523,-0.010050251
47.765003204,1.569857597,-0.208323002,21.261383057,0.683196664,0.617061794,-0.291851193,-2.972415924,-19.853742599,49.050933838,-0.800616860,0.246581376,-0.287943602,0.464003116,20.077348709,-2.359119892,-0.579262197,-2.273909569,-6.491461277,6.980709076,-19.862251282,-340.288909912,-18.712503433,43.816021631,-111.788237771,1687.712524414,0.968827903,0.046683047,0.168341711,-0.010050251
47.826526642,1.314358234,-0.206351757,20.091079712,0.835734129,0.535952270,-0.317548454,-4.371442318,-17.586809158,49.805572510,-0.796599686,0.222044438,-0.288703471,0.482468218,19.909622192,-2.391334772,-0.596148133,-2.406397343,-6.201089382,7.196926594,-19.503637314,-341.453308105,-18.938196182,43.816024856,-111.788252284,1687.938232422,0.968827903,0.063882060,0.175879404,0.007537689
47.894031525,1.044373035,-0.207530499,18.666923523,0.945439816,0.437892407,-0.333953053,-5.661565781,-14.652929306,50.618560791,-0.792758882,0.193045571,-0.284495682,0.503318071,19.735488892,-2.386278152,-0.619290352,-2.514912128,-5.811700821,7.479262829,-19.170660019,-342.731933594,-19.206600189,43.816027850,-111.788268220,1688.206542969,0.968827903,0.049140047,0.173366830,-0.010050251
47.961894989,0.790140867,-0.196717262,17.470314026,0.994115174,0.366836786,-0.354675025,-6.745230198,-11.432322502,51.310859680,-0.788791358,0.163225442,-0.276222080,0.524277687,19.571739197,-2.335366488,-0.637296140,-2.592456579,-5.367231369,7.778947353,-18.892524719,-344.014404297,-19.496362686,43.816030352,-111.788284204,1688.496337891,0.968827903,0.063882060,0.193467334,0.007537689
48.029151917,0.547401190,-0.189256668,16.300491333,1.061232805,0.288703680,-0.355688572,-7.645665646,-8.024273872,51.828136444,-0.784563959,0.133292079,-0.264541030,0.544711649,19.418855667,-2.248017311,-0.655372500,-2.644739389,-4.876004219,8.078983307,-18.665704727,-345.279266357,-19.801603317,43.816032392,-111.788299969,1688.801635742,0.968827903,0.063882060,0.263819098,-0.010050251
48.096015930,0.333994627,-0.175043106,15.402998924,1.243280053,0.218784571,-0.348535061,-8.380761147,-4.164486885,52.167232513,-0.780420423,0.101176418,-0.248178169,0.564902604,19.274070740,-2.141821384,-0.667711258,-2.675620317,-4.304920673,8.387413979,-18.481468201,-346.528442383,-20.121318817,43.816034049,-111.788315538,1689.121337891,0.967581034,0.049140047,0.256281406,0.007537689
48.163219452,0.012504101,-0.162246704,14.691842079,1.323246002,0.168779999,-0.334516108,-9.013057709,0.156434387,52.227783203,-0.775893807,0.066495128,-0.227388039,0.584689677,19.134672165,-2.016418695,-0.675308228,-2.695743322,-3.626696110,8.695981026,-18.331003189,-347.773925781,-20.457925797,43.816035402,-111.788331061,1689.457885742,0.976309240,0.063882060,0.296482414,0.005025126
